site,isSoS,phenoYY,phenoDoY,ta,sw,sm
174,0,2000,126,27.1491114153181,253.687665343915,0.0016268730601868
174,0,2001,115,29.3976348876953,253.402486772487,0.00115018295631198
174,0,2002,156,29.9459282575335,248.487106481482,0.00120143293632938
174,0,2003,146,29.1553645106725,255.704212962963,0.000973864792121824
174,0,2004,126,31.1689608328683,246.04318452381,0.0167786190222427
174,0,2005,125,31.113635471889,247.225469576719,0.00111309652178255
174,0,2006,125,28.8803241402762,255.358349867725,0.00122691303581426
174,0,2007,146,28.88751953125,248.990102513228,0.00243169626503524
174,0,2008,126,29.2585601806641,238.816947751323,0.0370378495122155
174,0,2009,146,29.4857168579102,255.755482804233,0.000820492467019046
174,0,2010,146,28.1820210920062,255.739014550264,0.000974552347992647
174,0,2011,135,27.5388939557757,259.293541666667,0.000898634833132208
174,0,2012,136,29.7761849103655,248.247126322751,0.0022605494387888
174,0,2013,146,30.2422166224889,238.472685185185,0.0102701721049153
174,0,2014,125,29.6200807407924,261.122939814815,0.00116832829067836
174,0,2015,176,26.8693105207171,252.35912037037,0.000824784894038931
174,0,2016,136,30.966115940639,254.789146825397,0.000964064072936114
174,0,2017,135,30.2589286586217,257.14044973545,0.000875843813878547
174,0,2018,146,30.4709215872628,260.981541005291,0.000867607292837585
174,0,2019,125,29.5381267438616,251.256468253968,0.00177908304815395
175,1,1999,125,28.455316292899,257.147263558201,1.49836109072986
175,1,2000,136,28.909593069894,260.935987103175,1.3776330598237
175,1,2001,146,28.5559146990095,255.276357473545,1.68644790672938
175,1,2002,125,29.5495107160296,267.064229497355,1.23457388285431
175,1,2003,125,28.9065379987445,255.756767526455,0.790865060196049
175,1,2004,116,28.3600245012556,250.927709986772,1.73931201414345
175,1,2005,125,29.3057250540597,264.932534722222,1.14250879435767
175,1,2006,125,27.0130252511161,246.470193452381,2.95291965319766
175,1,2007,125,29.7252114868164,257.075790343915,0.567276072719639
175,1,2008,96,28.8138269042969,267.111562535725,0.706375435133098
175,1,2009,95,28.8606136648996,263.199564728913,1.21941991967974
175,1,2010,135,27.6175429425921,251.282405753968,2.86809756399178
175,1,2011,125,28.2574917166574,254.073169642857,1.17596411765545
175,1,2012,126,28.7550125558036,265.507546296296,1.87580995488335
175,1,2013,135,29.9213984462193,261.0996494709,0.648626587050026
175,1,2014,125,30.1130354527065,276.809222883598,1.04072123962143
175,1,2015,125,29.673279636928,273.417663690476,0.87834353690631
175,1,2016,147,28.0566306849888,251.726182208995,2.58729855882707
175,1,2017,125,29.0789648001535,267.55349537037,1.18151104191363
175,1,2018,166,27.1169195992606,242.399153439153,2.85259052916909
175,1,2019,135,28.9702969796317,254.893819444445,1.76904523507309
175,0,1999,125,24.4150875854492,247.749282407407,0.333821207092022
175,0,2000,136,24.4936636788505,252.957294973545,0.000927930792003131
175,0,2001,146,25.1012212262835,215.082843915344,0.570737711991756
175,0,2002,125,25.984138924735,242.136633597884,0.00652072585075299
175,0,2003,125,25.734371207101,235.119646164021,0.000964382234998466
175,0,2004,116,27.11895451137,218.696683201058,0.101613030958024
175,0,2005,125,27.4856733921596,229.965843253968,0.0093704645793835
175,0,2006,125,23.9790462384905,237.897787698413,0.00122691303581426
175,0,2007,125,25.4075533185687,214.665823412698,0.0401713638378871
175,0,2008,96,26.3164117867606,242.207291666667,0.00335455247071146
175,0,2009,95,25.0004266793387,237.176124338624,0.00120419736776062
175,0,2010,135,25.5513291277204,236.439851190476,0.00102433577289027
175,0,2011,125,24.6583359200614,250.210545634921,0.000898634833132208
175,0,2012,126,24.9950130353655,232.479510582011,0.0114755629861659
175,0,2013,135,24.8197160557338,241.47791005291,0.0956503132289203
175,0,2014,125,24.5494191632952,229.580661375661,0.0391296991121786
175,0,2015,125,24.37575025286,236.926617063492,0.238350310312234
175,0,2016,147,25.7048378644671,243.67996031746,0.10813198446715
175,0,2017,125,26.1504297746931,235.050109126984,0.0460734363540993
175,0,2018,166,26.01995060512,240.436706349206,0.000867607292837585
175,0,2019,135,26.799432547433,245.70046957672,0.00225896817114672
176,1,1999,186,26.509791128976,232.593796296296,2.72015534951214
176,1,2000,157,28.8933808680943,277.148630952381,1.58526040908362
176,1,2001,166,26.5612069702149,242.429718915344,1.68474709937632
176,1,2002,176,27.5766684831892,239.312622354497,1.18359184409397
176,1,2003,186,25.9148722621373,229.207275132275,3.16875937252529
176,1,2004,177,27.8928714425223,235.609897486772,1.26681732236103
176,1,2005,176,26.9162385777065,231.964041005291,2.92396659621342
176,1,2006,146,28.0745305088588,252.610079365079,1.75402536582519
176,1,2007,166,28.5808203125,251.255330687831,1.02302754466973
176,1,2008,167,28.1545321219308,244.244285714286,1.42061003023426
176,1,2009,186,27.674119480678,247.175677910053,1.80522399099219
176,1,2010,176,28.3415487234933,246.204295634921,1.86082225953173
176,1,2011,156,27.442921055385,225.61902281746,2.29547952446538
176,1,2012,167,28.3295370919364,259.883458994709,1.61251503815213
176,1,2013,166,29.4040578787668,258.616812169312,0.910013279170195
176,1,2014,176,28.1995553152902,248.702387566138,2.73752539219739
176,1,2015,176,28.114908796038,242.507136243386,1.90664265591099
176,1,2016,187,25.6466931588309,217.98957010582,2.98271566416883
176,1,2017,146,29.2861994280134,234.740591931217,1.91170440087026
176,1,2018,176,27.5312507411412,217.51601521164,2.40530646280014
176,1,2019,166,26.4426911708287,221.211960978836,2.97744792539678
176,0,1999,186,24.4476869855609,252.83753968254,0.0148832257541284
176,0,2000,157,25.0805052839007,226.875608465609,0.160458752204869
176,0,2001,166,24.9793648420061,245.492665343915,0.0157333684930417
176,0,2002,176,27.1413109915597,251.740072751323,0.00882462376231272
176,0,2003,186,26.1076628330776,250.330724206349,0.0649130276558067
176,0,2004,177,26.7645519147601,238.79164021164,0.210679090181546
176,0,2005,176,26.4510701206753,242.299196428572,0.0261807946636852
176,0,2006,146,26.3920662580218,244.147979497354,0.0131633955926121
176,0,2007,166,26.05101449149,250.043396164021,0.00318578816200182
176,0,2008,167,25.8586148507255,251.215694444444,0.0193323001872772
176,0,2009,186,27.1417594691685,265.752562830688,0.012052463832129
176,0,2010,176,26.33383845738,226.32765542328,0.0410548531880101
176,0,2011,156,27.5053826904297,246.659864417989,0.00505864914103103
176,0,2012,167,25.7105748203823,229.234503968254,0.313029410685915
176,0,2013,166,26.4614905657087,239.567195767196,0.02497507429747
176,0,2014,176,26.3638521902902,241.875992063492,0.0191598957543252
176,0,2015,176,29.8609014456613,237.137235449735,0.034254672906671
176,0,2016,187,27.7665004621233,261.891157407407,0.0860724487433985
176,0,2017,146,29.178190612793,252.094239417989,0.000969922549629778
176,0,2018,176,28.6260868617467,235.798055555555,0.0223965751494536
176,0,2019,166,26.560763898577,242.466064814815,0.0622523701915189
182,1,1999,161,24.8123525129046,237.289525462963,1.15533430535523
182,1,2000,112,23.1304471261161,313.335203373016,0.0476903649204113
182,1,2001,127,23.1687679617746,286.561516203704,0.363378603434777
182,1,2002,131,23.6556115286691,296.003544973545,1.03778238277143
182,1,2003,121,22.3935413905553,278.565572089947,1.02787353185605
182,1,2004,96,21.8540694754464,319.697455563823,0.0172951064434783
182,1,2005,126,21.7154870169504,257.883487103175,2.11384278463262
182,1,2006,1,17.2464091709682,261.999573412698,0.0395987088523145
182,1,2007,264,24.6901478358678,233.95658234127,0.489046247702195
182,1,2008,116,22.0410533360073,302.241276455026,0.187809202091413
182,1,2009,276,23.4600020490374,233.097239583333,0.146723520081402
182,1,2010,197,24.5872544642857,220.829292328042,0.071701409315995
182,1,2011,135,22.4562686593192,259.140553902116,2.12109573739326
182,1,2012,275,25.2280606515067,233.557443731399,0.2120979740083
182,1,2013,85,21.7685426984515,299.190015397652,0.0728065524711659
182,1,2014,276,24.0817956978934,222.321202670304,0.677126643203801
182,1,2015,131,22.7954886736189,277.467380952381,0.460761034253178
182,1,2016,116,23.1841290283203,289.8903125,0.677117537036344
182,1,2017,192,24.457737034389,219.625945767196,0.318148595652429
182,1,2018,131,22.699818725586,263.36880787037,1.72174889482763
182,1,2019,146,23.0548273141044,242.447491732804,1.29896454760631
182,0,1999,161,16.2652500697545,243.667450396825,0.0351766504129714
182,0,2000,112,17.8781168910435,240.589781746032,0.088083874206436
182,0,2001,127,18.230648324149,269.672017195767,0.252324184709077
182,0,2002,131,18.2189888654436,246.695367063492,0.597280853257862
182,0,2003,121,19.1260455758231,240.821276455026,0.132399464232642
182,0,2004,96,18.7497717721122,209.595555555555,2.13703927624266
182,0,2005,126,18.7466678728376,262.214513888889,0.0258058427920331
182,0,2006,1,18.298573651995,234.702136243386,1.41282057575493
182,0,2007,264,17.9329319545201,258.012953042328,0.299652148084028
182,0,2008,116,15.5730826677595,253.076891534392,0.138593150233245
182,0,2009,276,19.6819598388672,248.933111772487,0.0531099671323496
182,0,2010,197,16.9316748918806,260.539603174603,0.0284380379172494
182,0,2011,135,19.2705299159459,251.143313492063,0.0853444368379319
182,0,2012,275,17.126156703404,237.465324074074,0.101600843283882
182,0,2013,85,15.8033314732143,240.167718253968,0.0518428008863965
182,0,2014,276,16.7803584943499,250.431342592593,0.0358640898641934
182,0,2015,131,21.7997643607004,261.370343915344,1.08251153261918
182,0,2016,116,19.1095102800642,253.622261904762,0.496407516532651
182,0,2017,192,19.5479273768834,251.985582010582,0.467048031363972
182,0,2018,131,19.0433388846261,245.66583994709,0.233700494095243
182,0,2019,146,23.1390919276647,230.580819547139,1.86307106412906
183,1,1999,207,27.6576341029576,236.905987103175,0.779652975047895
183,1,2000,218,26.8407479858399,219.778313492064,2.23597506031056
183,1,2001,217,27.1353278023856,222.901164021164,2.04993489041123
183,1,2002,227,28.4601589965821,247.067349537037,0.858649591240217
183,1,2003,227,28.2764944458008,231.06359457672,1.34370697802117
183,1,2004,218,27.1878783743722,236.508915343915,1.57938276808724
183,1,2005,196,28.7515846034459,270.472215608466,0.306125926696119
183,1,2006,217,28.1890124511719,251.725223214286,1.63558013830099
183,1,2007,217,27.7588075038365,237.655471230159,0.924802383927347
183,1,2008,197,28.3130770002093,238.960102513227,0.686166055442816
183,1,2009,217,28.2493181065151,235.197815806878,2.46320774372758
183,1,2010,217,27.9585900878906,227.327404100529,1.19879491534364
183,1,2011,217,29.0375743756976,265.12337797619,0.839706839996426
183,1,2012,208,28.1647923496791,231.956957671958,0.717927919051433
183,1,2013,217,28.618023550851,253.78755952381,0.90275050471829
183,1,2014,227,29.5699920654297,262.7116005291,0.880036421180043
183,1,2015,227,27.0809004865374,188.549441137566,3.32078262965178
183,1,2016,228,27.1722128295899,222.992232142857,3.45050422623801
183,1,2017,207,28.1651550728934,244.386666666667,1.61601079509989
183,1,2018,227,27.9092422049386,231.371608796296,1.48385181576962
183,1,2019,238,29.2657281494141,246.481564153439,0.761201818226163
183,0,1999,207,27.7986077444894,222.91126984127,0.00691110451541991
183,0,2000,218,26.9468980189733,228.277301587302,0.032825245926253
183,0,2001,217,29.1557424054827,244.869844576719,0.165767924210091
183,0,2002,227,27.4365614100865,235.028022486773,0.00924479563391145
183,0,2003,227,26.4257097080776,227.972096560846,0.000837772921016076
183,0,2004,218,28.8093287004743,239.902569444445,0.00242266264423434
183,0,2005,196,27.8689942278181,242.361701388889,0.0011356679871258
183,0,2006,217,27.3499513026646,246.300833333333,0.00337604199028941
183,0,2007,217,28.3477975463868,245.324503968254,0.00272323460048796
183,0,2008,197,28.6735925292969,251.636147486772,0.000909385010365456
183,0,2009,217,28.1820775495257,227.572152777778,0.203520531976667
183,0,2010,217,28.0329902430943,237.009923941799,0.000857954879342835
183,0,2011,217,28.0227431815011,243.460952380952,0.000971667020863911
183,0,2012,208,29.1733391026088,232.910138888889,0.00303457558806483
183,0,2013,217,26.737651890346,214.307119708995,0.032045171224934
183,0,2014,227,29.6067842320034,247.014384920635,0.0122253234179258
183,0,2015,227,28.9069841657366,234.875598544974,0.119012041335444
183,0,2016,228,28.2953959001814,225.074093915344,0.0011866892416602
183,0,2017,207,28.9471238054548,245.253326719577,0.000858768822114603
183,0,2018,227,27.0792977033343,207.040185185185,0.00103558401902278
183,0,2019,238,28.5894660295759,231.11056547619,0.00154472842210525
185,1,1999,186,30.189752066476,259.479599867725,1.09379723600652
185,1,2000,208,28.1238508387975,233.528766534391,1.85768413214663
185,1,2001,186,30.1253861345564,254.708723544974,0.551299351987227
185,1,2002,217,27.571450151716,230.406200396825,2.41998529051508
185,1,2003,186,28.9847104317801,240.938055555556,2.0266979723827
185,1,2004,197,28.5144940621513,237.247319775132,1.45361554130555
185,1,2005,186,28.6543819754465,233.295667989418,1.45016470687143
185,1,2006,217,27.4982591029576,237.454909060847,2.12012221282959
185,1,2007,196,31.5268866838728,254.318523478836,0.731202287730361
185,1,2008,208,27.4906921386719,241.867584325397,2.45871925283831
185,1,2009,217,28.4150658743722,233.650252976191,2.1497780738272
185,1,2010,196,29.8114388166155,263.122242063492,1.25081169534398
185,1,2011,207,28.7020837402344,240.043394510582,2.0895734947306
185,1,2012,187,30.0129330444336,261.57623015873,1.35243293014454
185,1,2013,196,28.5276900809152,238.942390873016,1.29200116909978
185,1,2014,207,28.9832696533203,255.663602843915,1.55923215119595
185,1,2015,207,30.4100766427177,256.320808531746,1.27892197077765
185,1,2016,187,29.1070000784738,246.358779761905,1.45419925238752
185,1,2017,186,29.9016124180385,253.86982473545,1.28188607470085
185,1,2018,186,28.3387238856725,224.902645502645,1.81482819852449
185,1,2019,207,28.0484720284598,234.618465608466,2.42245748127733
185,0,1999,186,28.5342757742746,263.200102513228,0.000955772568806361
185,0,2000,208,29.7684564208984,268.993121693122,0.00100201144367676
185,0,2001,186,28.8445091465541,270.368581349207,0.00100476890145403
185,0,2002,217,29.9575442504883,250.921326058201,0.00704393499964793
185,0,2003,186,29.443278023856,255.386359126984,0.122560956367434
185,0,2004,197,29.67236441476,260.73335978836,0.000791324156262424
185,0,2005,186,27.9089774867467,266.31851521164,0.00112008950042314
185,0,2006,217,25.9912124633789,263.911987433863,0.00111140415157897
185,0,2007,196,29.2514359392439,256.176187169312,0.000781681029480487
185,0,2008,208,28.0207366507394,259.855310846561,0.000995578519099896
185,0,2009,217,26.1620481654576,245.516832010582,0.000936750247714326
185,0,2010,196,28.1188067626953,250.961154100529,0.000877766073401822
185,0,2011,207,24.4500537109375,261.600453042328,0.000869568849653552
185,0,2012,187,28.5445667811803,254.324404761905,0.000936221161767554
185,0,2013,196,29.5032099260603,252.28068452381,0.000946109150619505
185,0,2014,207,28.7251245117188,248.55433531746,0.00113897326689286
185,0,2015,207,27.7362306867327,261.358442460317,0.00109146134425425
185,0,2016,187,29.7992575073242,255.047628968254,0.000896116598380171
185,0,2017,186,28.7295791625977,268.12085978836,0.000858768822114603
185,0,2018,186,28.2384473528181,258.801663359788,0.000819016415253383
185,0,2019,207,27.9531546456473,255.071283068783,0.000837261928151892
187,1,1999,196,29.0379976545062,261.413819444445,1.47626491381639
187,1,2000,208,28.2897213745117,235.237787698413,3.25927177555323
187,1,2001,196,28.2928413609096,244.234494047619,2.49064087394741
187,1,2002,186,31.9790835571289,271.957996031746,0.693995514337364
187,1,2003,196,28.4141826520648,249.866567460317,2.60633504562836
187,1,2004,187,32.3162561471122,287.620281084656,1.09005007643043
187,1,2005,186,31.1428752790179,277.927761243386,1.74706627970579
187,1,2006,196,31.2403853062221,272.807354497354,1.09398861353246
187,1,2007,207,29.0982388305664,252.421626984127,1.70000587154656
187,1,2008,197,26.7012131609236,222.803191137566,3.07877709846254
187,1,2009,186,30.6564353288923,273.568220899471,1.79432717820644
187,1,2010,186,32.2820273263114,275.064285714286,1.38496209429505
187,1,2011,186,31.5527464948382,276.649732142857,0.892818886462249
187,1,2012,197,28.447282976423,248.156431878307,1.87465822623797
187,1,2013,207,27.4188169642857,234.736833664021,3.90453055865457
187,1,2014,196,30.6417603846959,257.212182539683,1.75174253970691
187,1,2015,196,30.8811917114258,252.18628968254,0.709194924288619
187,1,2016,197,30.0590000697545,265.412683531746,1.53539961711825
187,1,2017,196,28.5004436383929,261.213449074074,2.86016706842795
187,1,2018,196,29.3357497297015,239.229358465608,1.50103227222291
187,1,2019,196,30.3728397914342,264.261931216931,2.39182467228716
187,0,1999,196,27.8043499319894,232.386782407407,0.0217198107773148
187,0,2000,208,29.216844569615,242.134103835979,0.0161857095260358
187,0,2001,196,28.9582479858399,250.764656084656,0.00100476890145403
187,0,2002,186,28.3860208129883,252.227619047619,0.0826642800936351
187,0,2003,196,28.7883882795062,233.310982142857,0.112942518148367
187,0,2004,187,30.8491480800084,235.097974537037,0.102919965673222
187,0,2005,186,29.0394294956753,255.427696759259,0.00112008950042314
187,0,2006,196,28.6476247297015,259.572417328042,0.00111281723633929
187,0,2007,207,28.7697142682757,243.265542328042,0.065874973304519
187,0,2008,197,27.2178503417969,258.993882275132,0.000908707684856645
187,0,2009,186,27.2749409702846,245.624371693122,0.000828552803901837
187,0,2010,186,29.1768909127372,236.853244047619,0.0468436156490656
187,0,2011,186,30.751432233538,254.593177910053,0.000908504843234358
187,0,2012,197,30.7009821864537,227.062473544973,0.0501861350738637
187,0,2013,207,28.1995709228516,234.873888888889,0.00970036808551293
187,0,2014,196,30.4190032087054,236.785783730159,0.0436711553084153
187,0,2015,196,27.4982507760184,238.370376984127,0.00109146134425425
187,0,2016,197,28.9036600603376,236.817612433862,0.000924843042472322
187,0,2017,196,30.7675416346959,256.773558201058,0.0565233065804482
187,0,2018,196,30.2151331002372,242.351312830688,0.00333055607077364
187,0,2019,196,29.4470559256418,234.07580026455,0.00271590575693572
189,1,1999,196,26.6276460920062,233.231775793651,2.85978218997342
189,1,2000,187,27.4841288103376,239.693376322752,1.89171997557198
189,1,2001,207,27.3083461216518,226.598683862434,3.84259329799385
189,1,2002,207,28.3453179495676,250.428184523809,2.9070767952619
189,1,2003,186,27.7508655657087,238.560492724868,3.10338645438548
189,1,2004,197,27.2777083478655,240.536231812169,2.52209991808285
189,1,2005,186,27.395302734375,225.582486772487,2.94405962526985
189,1,2006,207,27.3366618129185,223.525582010582,2.87120501708606
189,1,2007,207,26.2320725359236,186.814457671958,2.7542725085684
189,1,2008,187,28.7864365495954,249.24058531746,1.87049577407466
189,1,2009,196,29.8132315935408,246.193336640212,1.27386233217332
189,1,2010,196,28.5179343523298,252.791765873016,3.15131426057617
189,1,2011,186,30.2569875662668,259.112218915344,1.19964260067519
189,1,2012,187,29.1970680890765,246.946574074074,1.76079417272062
189,1,2013,207,26.795,226.532893518519,3.31615245164867
189,1,2014,207,28.0840676443918,244.298214285714,1.64413490372544
189,1,2015,217,27.2149405779158,229.516954365079,3.09663673191435
189,1,2016,187,28.2723516409738,231.35041005291,1.66334991892784
189,1,2017,196,28.2782505580357,236.425337301587,2.35853302334724
189,1,2018,186,27.7487015642439,229.497311507936,2.39246460028615
189,1,2019,166,29.5204143851144,235.335436507937,1.26001188269784
189,0,1999,196,26.9064429582868,250.285863095238,0.0639313861213641
189,0,2000,187,27.396299307687,279.464890873016,0.00107431360244189
189,0,2001,207,27.2104700578962,268.782898478836,0.0395830381937659
189,0,2002,207,29.1892391531808,244.452915013228,0.0409299512546081
189,0,2003,186,26.9990481131418,245.692516534392,0.202837575671744
189,0,2004,197,29.228975088937,262.795763888889,0.0948347310745425
189,0,2005,186,28.0258063180106,265.559560185185,0.0086941527481182
189,0,2006,207,28.5482017299107,238.349833002646,0.0291987272087659
189,0,2007,207,29.4616670880999,252.813450727513,0.0867888791627924
189,0,2008,187,27.1382755824498,277.127708333334,0.000938183272403137
189,0,2009,196,28.8314909580776,247.626959325397,0.217169259662743
189,0,2010,196,27.4212680053711,256.113971560847,0.1201463745766
189,0,2011,186,28.9594307163784,257.995428240741,0.0652383748290089
189,0,2012,187,27.8724324689593,244.644001322751,0.395181194172781
189,0,2013,207,28.9573623657227,263.102700066138,0.00327393773667175
189,0,2014,207,28.9649072265625,255.41599702381,0.00164243016116798
189,0,2015,217,29.4587616838728,239.709555224868,0.147865242085291
189,0,2016,187,28.7785019356864,264.855831679894,0.0238755772474584
189,0,2017,196,29.5240594918387,270.64964781746,0.00529209840773667
189,0,2018,186,29.0067977033343,261.581216931217,0.0839373525598285
189,0,2019,166,25.6175366210938,230.223473875661,0.504866891955432
242,1,1999,115,6.48124106270929,199.178551587302,4.07013063128847
242,1,2000,116,7.12402457101007,179.571825396825,4.49335450362306
242,1,2001,125,6.54890720912391,221.104505621693,4.5790833885879
242,1,2002,125,8.69882433210103,227.949680886243,3.79110447226145
242,1,2003,125,9.39103018624445,239.255062830688,3.21071068459957
242,1,2004,126,8.85144025530136,211.083075396825,3.20894222847839
242,1,2005,125,7.6591458129883,218.9565625,4.89692476702398
242,1,2006,125,10.1248556082589,217.920200066138,3.55461973697361
242,1,2007,115,10.884496459961,253.739996693122,3.75078393008358
242,1,2008,126,8.40570508684433,217.850062830688,4.86102713833764
242,1,2009,115,8.93705365862168,210.364482473545,5.02959915295326
242,1,2010,135,10.5752661568778,211.252037037037,5.62666453145745
242,1,2011,115,10.2977310180664,242.201337632275,2.64536854390665
242,1,2012,126,8.16567661830359,224.74363260582,4.43515957305817
242,1,2013,115,9.32579066685269,214.751655092593,6.80783412609739
242,1,2014,115,8.97867357526509,220.790940806878,2.86758747288756
242,1,2015,115,8.53522151402067,245.934627976191,3.87391763298089
242,1,2016,116,10.2939839390346,226.193821097884,2.1269754601539
242,1,2017,125,7.30705073765348,220.730307539682,2.23179297296714
242,1,2018,115,9.5159806605748,202.314009589947,5.93215433443276
242,1,2019,125,9.24448338099891,215.792161044973,4.82115613508489
242,0,1999,115,11.7960802350726,76.5351471560846,7.30544936882102
242,0,2000,116,11.0458334350586,88.0503698877809,8.37745337406788
242,0,2001,125,9.92598715645928,105.231018518519,3.93702370092296
242,0,2002,125,10.1454110281808,87.9161904761905,5.48940814063629
242,0,2003,125,5.02349565778462,73.6822255291006,7.44655551162402
242,0,2004,126,9.93748513357983,78.2312235449736,6.00867042727327
242,0,2005,125,10.8606221662249,83.6862830687831,4.59783626125354
242,0,2006,125,6.52349526541576,99.4652347883598,1.95360417922285
242,0,2007,115,12.5362886265346,149.723278414598,3.04609610470512
242,0,2008,126,12.2475615583148,101.309088955026,5.65665223203939
242,0,2009,115,7.88706002371654,95.3817857142857,4.91028744549601
242,0,2010,135,7.31387791224891,94.9528918650793,6.47246372343847
242,0,2011,115,7.05984113420761,90.6117063492063,3.36722712035127
242,0,2012,126,8.17333709716799,70.568210978836,6.10543689896699
242,0,2013,115,12.7784393746513,79.1730572089947,3.87121880957412
242,0,2014,115,8.39405343191967,125.439447751323,5.89889144063737
242,0,2015,115,8.60967298235215,108.275778769841,4.00374916325997
242,0,2016,116,9.91697117396765,89.0305671296296,4.91857457853713
242,0,2017,125,9.55833748953684,111.057853835979,5.62690178912252
242,0,2018,115,10.2319874354771,90.200324074074,5.40613802204353
242,0,2019,125,11.9932564871652,80.273037367725,9.86777937479146
243,1,1999,105,7.7162589808873,196.84429728836,1.9067443641781
243,1,2000,106,10.7934357561384,186.008520171958,3.72818582312155
243,1,2001,105,8.27250972202847,170.645724206349,3.88507315157478
243,1,2002,105,6.16419917515348,157.853888888889,2.42741751343905
243,1,2003,125,7.92830139160159,196.228255621693,2.55320947744295
243,1,2004,106,6.53440355573383,180.162022156085,2.59693604303977
243,1,2005,115,13.1630471801758,210.961142526455,3.24983704940284
243,1,2006,105,8.71974635532926,161.15101521164,1.65752691215879
243,1,2007,115,6.68691275460382,190.306117724868,3.42558945475791
243,1,2008,106,8.87551387241911,166.986798941799,4.06531459745242
243,1,2009,115,7.75282374790739,207.429568452381,3.04794655717315
243,1,2010,105,9.2891742379325,164.914247685185,3.10131176870453
243,1,2011,125,9.09741917201453,187.988996362434,4.51924858641465
243,1,2012,106,8.16813075474332,195.569728835979,3.09484942271214
243,1,2013,105,10.4517629132952,167.710927579365,2.03239876137299
243,1,2014,105,5.66776729038786,189.515099206349,2.43591843729763
243,1,2015,115,8.03204629080638,193.554923941799,2.61288857916279
243,1,2016,106,8.26207397460939,202.368321759259,1.34800128411169
243,1,2017,105,7.85901855468752,203.807974537037,1.90392693804134
243,1,2018,105,9.30861668178017,187.107240410053,4.22949946347898
243,1,2019,105,7.07490343366353,210.03582010582,3.49049381773843
243,0,1999,105,4.86165858677457,79.7972784391534,2.70801281241488
243,0,2000,106,8.88442740304131,109.504173280423,0.444753342523767
243,0,2001,105,6.70117688860214,88.5653422619048,3.99782484120966
243,0,2002,105,8.01785117013116,70.3567890211641,2.73552410336391
243,0,2003,125,10.2751083809989,75.5912301587302,3.54523627199679
243,0,2004,106,9.14709655761721,84.0377777777777,4.83723547447406
243,0,2005,115,8.21195029122491,80.1286574074074,2.601179889465
243,0,2006,105,8.27448298863004,61.4773346560846,3.45113599694083
243,0,2007,115,6.53654754638675,65.3902976190476,4.54373797907733
243,0,2008,106,6.65221418108262,90.7975496031746,2.10321126437299
243,0,2009,115,10.2127743094308,84.3520039682539,2.91805265462897
243,0,2010,105,8.92654702322826,100.693217592593,1.77372382964207
243,0,2011,125,5.09032104492189,96.007833994709,0.98551830872137
243,0,2012,106,9.7074274989537,72.067294973545,4.05050428705721
243,0,2013,105,11.7500010899135,114.029522156085,0.673973355416151
243,0,2014,105,5.3783670479911,107.270843253968,1.06608181899985
243,0,2015,115,8.04250871930806,71.5448941798942,2.70163083870272
243,0,2016,106,9.80485983712335,77.4996064814815,3.9761062600742
243,0,2017,105,9.51386762346541,76.9028306878307,2.45596652137065
243,0,2018,105,11.7835666765486,97.1529761904761,4.64384439879118
243,0,2019,105,14.0676532854353,140.132576058201,0.478418288463541
244,1,1999,135,15.3051173618862,215.751261574074,3.19956652546782
244,1,2000,136,15.732522757394,226.238878968254,4.75078487421943
244,1,2001,135,11.3725262451172,180.406335978836,3.9240135434638
244,1,2002,156,15.5291911097935,224.501048280423,2.5059690801491
244,1,2003,135,15.4920836094448,201.349528769841,2.25805857141704
244,1,2004,136,11.1574229649135,216.903063822751,4.16188229696311
244,1,2005,125,12.7880967058455,202.017106481481,3.39306706771645
244,1,2006,135,14.2815462820871,224.104148478836,2.14459990987915
244,1,2007,115,14.0525321742467,194.367061838624,2.89395920286261
244,1,2008,136,15.918155909947,239.521433531746,4.066324290816
244,1,2009,135,13.6360251290458,226.04640707672,3.50573259511101
244,1,2010,135,13.4512929425921,192.65736276455,2.7472623545571
244,1,2011,125,15.9694560023716,235.61978505291,1.70092186663208
244,1,2012,136,13.9792417689732,212.887972883598,5.90980428120344
244,1,2013,135,12.8465379551479,188.639968584656,3.89945104391516
244,1,2014,146,15.2210011509487,253.492528108465,1.9886726036256
244,1,2015,135,15.701373639788,188.820565476191,1.82289120732338
244,1,2016,147,15.3706094796317,221.558225859788,2.05462742695611
244,1,2017,125,12.820393371582,264.453642526455,1.6094696820989
244,1,2018,135,13.05170841762,205.674398148148,3.28719389379251
244,1,2019,156,14.2856049891881,202.779508928571,2.67634814285584
244,0,1999,135,16.044182913644,114.913106812169,1.68170101217526
244,0,2000,136,17.4245012119838,148.947477181248,4.93758550124027
244,0,2001,135,17.8462624686105,126.396845238095,1.04796391995844
244,0,2002,156,12.9768801879883,77.1378869047619,3.92187090791772
244,0,2003,135,10.5825805228097,72.2536772486773,3.03081675164186
244,0,2004,136,6.94158360072547,71.8170833333333,1.50505732363298
244,0,2005,125,7.74513257707871,75.6348478835979,3.3165701204066
244,0,2006,135,12.0684394618443,100.60310515873,3.14186375101354
244,0,2007,115,9.20374620710102,97.3115476190475,1.84629896145637
244,0,2008,136,10.2493358503069,85.3978604497355,5.52913792370393
244,0,2009,135,18.4182123674665,173.951041718337,2.06022626685641
244,0,2010,135,17.6731982857841,132.020101334506,4.68749759668247
244,0,2011,125,14.5926320103237,73.0584656084656,2.65150775422786
244,0,2012,136,17.672894984654,151.400534525877,4.33139638702515
