Area,Class,DEMmean,FDate,ID,IDate,Id,NDVImean,SLOPEmean,isInf,rain_1months_mm,rain_3months_mm,random,tempMean_1M,temp_fire_C,windSpeedMax,windSpeedMean,year,temp_fire_C_2InitDays,windSpeedMax_2InitDays,windSpeedMean_2InitDays
43,2,39.2518501281738,994636800000,91,994377596928,1120476,5240,0.0778708532452583,0,0.067021809539046,0.163963032523167,0.00385215690596219,20.9767170800104,27.0957186381022,4.29395503603924,3.51252434862214,2001,27.1025100708008,4.29395503603924,4.26944457884453
43,2,1017.49291992188,1377043200000,92,1376870400000,16268723,1879.5,0.353810399770737,0,0.000667655966783087,0.0101315602999996,0.00386479591189848,21.3027442686019,20.9804516262478,4.52243685866572,3.99116058748022,2013,21.1650364557902,4.52243685866572,4.30067842902647
43,2,4.25896263122559,1412208001024,93,1412035200000,17526110,5325,0.00734670460224152,0,0.000223198257117474,0.00110462270277978,0.00387791408888205,26.9015642473775,24.1177221298218,2.50208171239459,1.98559548433555,2014,24.1079997380575,2.50208171239459,2.13311231324892
43,2,8.71502017974854,1217721600000,94,1217635200000,10205245,3268.5,0.0471017397940159,0,0.063861458396115,0.137169169372257,0.00388125981392451,23.8938089678364,22.1277503331502,2.60133294294118,2.56144648301284,2008,22.1277503331502,2.60133294294118,2.56144648301284
43,2,23.7047519683838,994896000000,95,994809600000,1123483,5068,0.182188332080841,0,0.0308360791777886,0.230032176533665,0.00390175220719668,21.8601132710776,25.343382136027,4.39712428792146,4.02249519532457,2001,25.343382136027,4.39712428792146,4.02249519532457
43,2,206.639358520508,1185148800000,96,1184976000000,8697665,5704.5,0.514731168746948,0,0.0107234162319578,0.173406152089541,0.00400780212171026,26.0793569140965,31.896591228909,2.31553068899112,1.32695953905883,2007,31.6983982086182,0.976292557920402,0.832673964092687
43,2,18.1238842010498,1192924800000,97,1192752000000,9167909,3825.5,0.0820013508200645,0,0.0479834785625854,0.0666035874065294,0.00402958294325306,20.8478627098931,20.5770414564345,3.65022338628999,2.87576531100687,2007,20.6496187210083,3.65022338628999,3.50432690249469
43,2,320.945129394531,1570492800000,98,1570320000000,23445518,6591.5,0.705576241016388,0,0.0265453495488046,0.0917028606195451,0.00406077599003885,17.3920634587606,12.0642721811931,2.51974583337342,1.97734913385645,2019,12.6716260274251,2.51974583337342,1.7914940288379
43,2,0.690246999263763,1410998400000,99,1410652800000,17524357,4422,0.00380460335873067,0,0.00824197618971212,0.0996603178295388,0.00407210110076772,25.0131148963845,19.6674382527669,7.55727844662565,5.3331706899207,2014,21.0216365814209,4.25584035131395,4.049518468481
43,2,34.4679374694824,1441324800000,100,1441152000000,18723568,5584,0.0381935574114323,0,0.0200874355924832,0.117880673884091,0.00410354033413718,24.7473289612801,27.4576265970866,3.6782787931259,2.48937197359021,2015,27.1219402313233,3.6782787931259,3.1189844766779
64,2,96.9746475219727,997488001024,101,997228800000,1220256,5324,0.279008239507675,0,0.0259324867243294,0.151011622349284,1.42099250667327e-05,25.636741420787,27.2866025288899,5.75061144520017,2.53499100947014,2001,28.0350573221842,1.61077083958218,1.27278211586056
64,2,61.8062515258789,1158969600000,103,1158796804096,7693799,6523,0.537747502326965,0,0.0285673122101926,0.105331187678402,0.000137242060610276,22.1206936867006,17.4933080037436,1.19748867536391,0.793041630352211,2006,17.4933080037436,1.19748867536391,0.793041630352211
64,2,76.5277099609375,1281744000000,104,1281484800000,12620895,5486,0.231833681464195,0,0.0673700438286033,0.246023053506249,0.000154669408539032,25.0056453294652,27.3090589205424,2.21840563803831,1.72436322990728,2010,26.1371061960857,1.32510879595834,1.23916780579139
