GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,ELEVATION,BCCMASS,BCdepo,TA,RF,SM,SW,VPD,Ndepo,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,LAI,longitude,latitude,indRows,indCols,Region,randomNum
4856,10316,86,96,390,15586,2640,29862,1744,474,16028,85,2529,4003,4764,11272,339,37316213,60,-53.9451399571824,-9.78279740156158,54,226,1,0.514951805346954
4563,10100,80,89,379,15514,2668,29856,1712,478,16024,88,2916,4166,4833,11600,255,39486161,58,-53.9451399571824,-10.3418143959365,55,226,1,0.522068881119071
4609,10288,81,91,382,15348,2659,29877,1735,475,16085,91,2271,3775,4634,10978,339,41317379,60,-53.9451399571824,-10.9008313903115,56,226,1,0.102918579221459
4554,10347,81,91,348,15209,2657,29884,1700,473,16109,93,2101,3701,4598,10487,318,45125244,60,-53.9451399571824,-11.4598483846864,57,226,1,0.996880488188375
4496,10301,80,89,343,14346,2571,29890,1673,471,16127,95,2063,3700,4645,10419,318,47828702,59,-53.9451399571824,-12.0188653790614,58,226,1,0.358968819374506
4432,10258,78,88,339,13923,2538,29874,1654,469,16176,95,2215,3697,4630,10671,318,46835053,59,-53.9451399571824,-12.5778823734363,59,226,1,0.625242598780211
4371,10218,77,87,352,13903,2538,29862,1614,467,16272,96,2263,3736,4736,11304,318,44073823,58,-53.9451399571824,-13.1368993678113,60,226,1,0.393366521225294
3274,6675,67,80,29,4339,1080,29875,2337,462,14468,48,3198,3428,4502,12289,340,9913584,51,-53.3861229628075,5.310661446562,27,227,1,0.00766244550040407
3303,6786,68,81,128,4335,968,29837,2037,514,14701,56,3296,3371,4542,12468,340,10447280,52,-53.3861229628075,4.75164445218705,28,227,1,0.545284934032101
3293,6864,71,84,128,4361,948,29846,1845,505,14866,62,3531,3246,4506,12696,340,11520623,53,-53.3861229628075,4.19262745781211,29,227,1,0.509110374446584
3458,7156,77,89,182,4407,948,29845,1757,495,15065,69,3577,3568,4520,12365,340,12598388,54,-53.3861229628075,3.63361046343716,30,227,1,0.246778920321399
3403,7143,77,89,187,4488,877,29881,1712,492,15126,75,3505,3366,4492,12369,340,13089065,54,-53.3861229628075,3.07459346906221,31,227,1,0.0453952746616395
3632,7585,83,95,203,4515,840,29869,1759,491,15121,76,3877,3226,4629,12300,340,13687038,54,-53.3861229628075,2.51557647468726,32,227,1,0.84172974476101
3439,7351,78,92,299,4660,826,29846,1754,490,15158,78,3984,3290,4566,12495,340,14118284,55,-53.3861229628075,1.95655948031232,33,227,1,0.048249917605632
3381,7312,77,90,285,4858,819,29867,1671,485,15226,83,3631,3481,4500,12524,340,14333358,55,-53.3861229628075,1.39754248593737,34,227,1,0.316320497497147
3488,7520,79,94,346,5145,863,29848,1705,489,15486,81,3850,3647,4527,11827,340,14807347,54,-53.3861229628075,0.838525491562421,35,227,1,0.783419430439279
3621,7725,81,94,357,5400,796,29909,1698,484,15553,86,3653,3673,4521,11844,402,15329787,57,-53.3861229628075,0.279508497187474,36,227,1,0.972400059712246
3747,7939,83,96,268,5715,810,29927,1697,486,15462,85,3533,3643,4420,12043,402,15590442,56,-53.3861229628075,-0.279508497187474,37,227,1,0.586464080739028
3660,7869,82,97,360,6008,1005,29835,2038,497,15388,67,3480,3714,4471,11256,402,16691624,57,-53.3861229628075,-0.838525491562421,38,227,1,0.778043849281618
3669,7729,80,91,329,6682,725,29925,1838,486,15695,76,3312,3559,4366,10993,402,17968719,57,-53.3861229628075,-1.39754248593737,39,227,1,0.727697443692381
3542,7596,80,94,108,7354,725,29980,2072,402,15252,71,3610,3284,4305,11157,389,18039655,52,-53.3861229628075,-1.95655948031232,40,227,1,0.650986797126378
3762,7970,84,98,97,8606,947,29907,2097,449,14789,64,3893,3357,4357,10594,389,22725947,54,-53.3861229628075,-2.51557647468726,41,227,1,0.664615020149917
3883,8183,87,101,163,9580,1125,29892,2036,504,14788,65,4158,3423,4356,10922,402,23494551,56,-53.3861229628075,-3.07459346906221,42,227,1,0.938779800520264
4087,8453,85,100,192,10419,1352,29904,2109,503,14953,66,4227,3460,4407,11712,402,23347925,58,-53.3861229628075,-3.63361046343716,43,227,1,0.53508126571778
4146,8631,86,102,266,10704,1464,29910,2152,509,14940,66,3712,3569,4354,11707,389,23057484,58,-53.3861229628075,-4.19262745781211,44,227,1,0.398440118410103
4130,8689,82,97,189,11058,1816,29913,2109,502,15133,75,3672,3681,4350,11954,389,23725547,58,-53.3861229628075,-4.75164445218705,45,227,1,0.670457661455949
4231,8872,81,96,208,11694,1997,29901,2019,499,15317,77,3441,3653,4386,12311,389,24632453,58,-53.3861229628075,-5.310661446562,46,227,1,0.440534471776437
4450,9219,84,98,243,12795,2246,29886,1991,496,15486,77,3257,3675,4473,12351,389,26460235,59,-53.3861229628075,-5.86967844093695,47,227,1,0.13287394477806
4714,9729,85,100,258,14254,2590,29875,1931,492,15676,78,3019,3690,4548,12370,389,28468387,60,-53.3861229628075,-6.4286954353119,48,227,1,0.439203747941782
4875,9995,87,102,257,15005,2786,29878,1993,491,15696,80,3034,3713,4561,12284,389,29835257,60,-53.3861229628075,-6.98771242968684,49,227,1,0.547642742273276
4967,10163,89,102,270,14304,2786,29878,2039,493,15721,79,2861,3614,4584,12278,389,32696049,61,-53.3861229628075,-7.54672942406179,50,227,1,0.395136375845411
4966,10258,88,100,354,14719,2790,29867,1960,488,15838,78,2726,3753,4601,12401,389,35336645,61,-53.3861229628075,-8.10574641843674,51,227,1,0.39827199452513
4885,10222,86,98,324,15405,2670,29865,1979,488,15828,79,2603,3850,4722,12112,389,36504660,60,-53.3861229628075,-8.66476341281169,52,227,1,0.751348651125886
4903,10317,87,98,335,15905,2702,29868,1816,481,15949,84,2544,3871,4758,11377,339,36680488,61,-53.3861229628075,-9.22378040718663,53,227,1,0.522350346054575
4826,10305,86,96,341,16071,2731,29864,1858,312,15979,88,2568,4065,4808,11543,339,37078796,60,-53.3861229628075,-9.78279740156158,54,227,1,0.490433033651247
4722,10308,83,93,369,15567,2692,29869,1836,464,15993,89,2336,3840,4738,11379,339,38417226,60,-53.3861229628075,-10.3418143959365,55,227,1,0.0886789345424768
4579,10227,81,90,369,15202,2561,29893,1793,477,16085,94,2175,3676,4644,11092,318,39586807,60,-53.3861229628075,-10.9008313903115,56,227,1,0.250851633092814
4526,10273,80,90,326,15108,2530,29897,1712,474,16119,94,2149,3721,4574,10471,318,42897422,59,-53.3861229628075,-11.4598483846864,57,227,1,0.447559022780024
4504,10319,80,90,333,14415,2506,29906,1654,470,16114,97,2172,3775,4632,10581,318,44445331,59,-53.3861229628075,-12.0188653790614,58,227,1,0.637960896081718
4433,10293,78,87,327,13950,2353,29890,1681,470,16153,97,2210,3674,4647,10562,318,44206191,59,-53.3861229628075,-12.5778823734363,59,227,1,0.709445291503946
4286,10067,75,84,352,13346,2353,29877,1605,467,16282,99,2340,3650,4650,11020,135,42888981,57,-53.3861229628075,-13.1368993678113,60,227,1,0.992619809281419
3283,6750,66,79,124,4419,1182,29848,2407,526,14771,50,3297,3413,4475,12345,340,10255686,49,-52.8271059684325,4.75164445218705,28,228,1,0.9321948700926
3345,6957,70,83,149,4422,1172,29835,2193,521,14413,52,3593,3369,4507,12602,340,11465950,50,-52.8271059684325,4.19262745781211,29,228,1,0.0922294963888484
3371,7043,73,85,178,4509,1172,29854,2017,507,14564,62,3681,3302,4527,12672,340,12684375,51,-52.8271059684325,3.63361046343716,30,228,1,0.953539972829461
3572,7351,78,89,228,4627,1134,29863,2015,503,14613,66,3566,3589,4598,12369,340,13255737,52,-52.8271059684325,3.07459346906221,31,228,1,0.162795658817501
3623,7515,81,92,215,4619,1012,29877,1943,496,14690,70,3573,3391,4526,11800,340,14100499,53,-52.8271059684325,2.51557647468726,32,228,1,0.970455087271826
3486,7381,77,90,289,4791,1088,29875,1940,492,14832,75,3940,3220,4502,12443,340,14815256,53,-52.8271059684325,1.95655948031232,33,228,1,0.597006665267872
3338,7189,74,88,283,5020,965,29880,1833,491,14923,77,3863,3640,4468,12050,340,15169584,51,-52.8271059684325,1.39754248593737,34,228,1,0.240227119123713
3378,7317,76,90,340,5320,904,29806,1794,491,15192,71,3775,3711,4509,11566,402,15831640,53,-52.8271059684325,0.838525491562421,35,228,1,0.0702951614777546
3547,7592,80,95,275,5437,758,29882,1648,481,15255,78,3765,3621,4465,11556,402,16434764,56,-52.8271059684325,0.279508497187474,36,228,1,0.300041215108974
3568,7652,80,94,208,5701,890,29923,1624,482,15166,80,3615,3664,4416,11219,402,16735723,55,-52.8271059684325,-0.279508497187474,37,228,1,0.813544823896987
3651,7750,81,93,276,6081,652,29946,1790,448,15235,75,3596,3630,4430,11259,402,17764115,57,-52.8271059684325,-0.838525491562421,38,228,1,0.0767098742008153
3532,7472,77,90,202,6526,716,29975,2024,407,15244,73,3652,3547,4415,10577,402,18620771,55,-52.8271059684325,-1.39754248593737,39,228,1,0.354473095439048
3635,7670,81,95,49,7217,716,29958,2242,416,15051,65,3703,3212,4314,10896,389,18474815,52,-52.8271059684325,-1.95655948031232,40,228,1,0.132010874408976
3815,7960,86,98,135,8609,933,29923,2228,486,14934,62,3898,3328,4366,11025,389,23028675,53,-52.8271059684325,-2.51557647468726,41,228,1,0.158179630334593
3888,8128,87,101,171,9499,1174,29916,2165,508,15033,65,4378,3305,4384,11021,389,23426872,55,-52.8271059684325,-3.07459346906221,42,228,1,0.0621470516173679
4124,8465,88,102,151,10362,1291,29921,2095,476,15079,68,4242,3401,4490,11462,402,23220059,58,-52.8271059684325,-3.63361046343716,43,228,1,0.701843478892324
4094,8566,88,102,178,10898,1415,29917,2064,505,15047,68,3755,3550,4361,11826,389,22873767,58,-52.8271059684325,-4.19262745781211,44,228,1,0.0864816970794666
4086,8606,83,98,191,11242,1743,29911,2008,486,15187,76,3672,3543,4351,12279,389,23087628,58,-52.8271059684325,-4.75164445218705,45,228,1,0.616787239562239
4154,8762,81,95,201,11798,1941,29920,2009,490,15373,78,3320,3601,4353,12609,389,24072700,58,-52.8271059684325,-5.310661446562,46,228,1,0.173771583224603
4537,9390,85,100,237,12740,2306,29932,1843,492,15587,82,3240,3522,4503,12226,389,25966889,60,-52.8271059684325,-5.86967844093695,47,228,1,0.651401064738548
4849,9911,88,104,272,14179,2664,29887,2037,493,15638,77,3066,3633,4600,12933,389,28226028,61,-52.8271059684325,-6.4286954353119,48,228,1,0.498696405983114
5038,10255,91,106,295,14938,2875,29879,2124,493,15762,78,2913,3744,4626,12582,389,29972768,61,-52.8271059684325,-6.98771242968684,49,228,1,0.284510688567093
5137,10444,93,107,305,14393,2875,29904,1872,488,16013,82,2806,3745,4687,12310,389,32575733,62,-52.8271059684325,-7.54672942406179,50,228,1,0.830559738735304
5055,10385,90,103,297,14931,2925,29917,1876,469,16200,89,2684,3722,4671,12149,389,36160983,61,-52.8271059684325,-8.10574641843674,51,228,1,0.81835988248334
5047,10465,90,101,312,16045,2903,29899,2012,488,16131,84,2681,3914,4780,12002,389,36983844,61,-52.8271059684325,-8.66476341281169,52,228,1,0.938169403753504
4949,10396,88,99,306,16899,2986,29879,1918,425,16100,87,2697,4022,4832,11712,389,36822385,61,-52.8271059684325,-9.22378040718663,53,228,1,0.000326096340118931
4762,10213,84,93,328,16963,2839,29912,1777,447,16084,94,2454,3976,4765,11675,388,35659704,60,-52.8271059684325,-9.78279740156158,54,228,1,0.640389224633762
4609,10085,81,90,339,16214,2638,29913,1814,478,16142,100,2284,3807,4700,11026,262,36702607,60,-52.8271059684325,-10.3418143959365,55,228,1,0.00735569277648584
4651,10363,81,91,331,15428,2547,29918,1743,476,16248,108,2215,3706,4668,10993,135,37550126,60,-52.8271059684325,-10.9008313903115,56,228,1,0.106421106692614
4526,10267,80,89,315,15283,2537,29895,1787,475,16183,101,2158,3684,4665,10780,318,38783940,60,-52.8271059684325,-11.4598483846864,57,228,1,0.106794413254953
4496,10350,80,89,307,14697,2424,29908,1702,472,16166,106,2187,3707,4650,10552,318,39891657,59,-52.8271059684325,-12.0188653790614,58,228,1,0.3671090438542
4360,10190,77,86,312,13806,2147,29897,1646,472,16239,104,2186,3628,4637,11020,318,40211019,58,-52.8271059684325,-12.5778823734363,59,228,1,0.239607700586711
4311,10149,76,84,335,13109,2147,29886,1606,471,16354,104,2300,3533,4711,11033,318,40728204,57,-52.8271059684325,-13.1368993678113,60,228,1,0.346140201697452
3384,6849,67,80,60,4461,1407,29867,2754,479,14655,47,3377,3432,4513,11816,340,7426028,50,-52.2680889740576,4.75164445218705,28,229,1,0.249619835400228
3368,6991,70,82,100,4507,1259,29847,2467,530,14369,49,3442,3397,4492,12406,340,11016349,50,-52.2680889740576,4.19262745781211,29,229,1,0.387064314143913
3319,6984,71,83,126,4625,1259,29849,2134,510,14348,58,3528,3229,4492,12490,340,12163612,50,-52.2680889740576,3.63361046343716,30,229,1,0.421038370433554
3391,7084,73,85,138,4768,1166,29856,2106,505,14414,62,3550,3400,4529,12584,340,12751345,51,-52.2680889740576,3.07459346906221,31,229,1,0.640077289145426
3487,7267,76,89,147,4697,971,29859,2083,499,14473,65,3572,3401,4518,12592,340,14058571,52,-52.2680889740576,2.51557647468726,32,229,1,0.787552972956609
3452,7282,75,88,177,4863,943,29868,1969,493,14716,70,3686,3201,4501,12680,340,15420390,53,-52.2680889740576,1.95655948031232,33,229,1,0.269994423620667
3321,7088,73,87,188,5152,940,29887,1943,493,14803,74,3434,3334,4431,12519,340,16088051,52,-52.2680889740576,1.39754248593737,34,229,1,0.84398236072591
3305,7101,72,87,255,5439,959,29867,1833,432,14889,71,3631,3647,4428,11435,340,17002965,51,-52.2680889740576,0.838525491562421,35,229,1,0.740468380221871
3434,7348,76,92,331,5582,778,29863,1823,484,14954,69,3921,3573,4480,10817,402,17415844,53,-52.2680889740576,0.279508497187474,36,229,1,0.826101948913986
3587,7585,80,94,175,5741,803,29885,1793,483,15064,71,3825,3554,4459,10760,402,17621635,54,-52.2680889740576,-0.279508497187474,37,229,1,0.182192247374924
3507,7423,78,91,98,6061,728,29957,1841,393,15200,71,3662,3415,4385,11241,402,18466643,53,-52.2680889740576,-0.838525491562421,38,229,1,0.0654361827556491
3545,7435,78,91,88,6360,868,29989,1970,379,15079,70,3588,3380,4428,11052,340,17624895,52,-52.2680889740576,-1.39754248593737,39,229,1,0.610350262112943
3650,7589,81,95,10,6979,868,29977,2315,406,15078,64,3472,3268,4340,11635,389,17577990,53,-52.2680889740576,-1.95655948031232,40,229,1,0.701552809275043
3918,8067,88,100,94,8580,1036,29950,2277,439,15217,61,3748,3317,4321,11614,389,20566142,54,-52.2680889740576,-2.51557647468726,41,229,1,0.111617712753208
4029,8281,88,101,133,9612,1205,29935,2150,486,15268,65,3600,3400,4400,12200,389,23069394,55,-52.2680889740576,-3.07459346906221,42,229,1,0.0958237324700979
3967,8240,86,101,187,10774,1376,29912,2213,487,14956,66,4268,3300,4475,11156,389,23293401,57,-52.2680889740576,-3.63361046343716,43,229,1,0.597833772320779
3933,8277,84,99,178,11183,1533,29897,2144,506,14919,71,4122,3484,4359,11334,389,23965029,57,-52.2680889740576,-4.19262745781211,44,229,1,0.812232610355035
4003,8456,82,97,194,11435,1827,29896,2012,493,15194,77,3587,3603,4383,12200,389,24681533,57,-52.2680889740576,-4.75164445218705,45,229,1,0.81457817403632
4075,8629,79,94,208,11971,1973,29900,1875,492,15382,79,3319,3617,4400,12614,389,25416722,58,-52.2680889740576,-5.310661446562,46,229,1,0.0894369651433987
4416,9187,83,98,211,12721,2384,29878,2017,494,15556,78,3422,3681,4496,12134,389,26902159,59,-52.2680889740576,-5.86967844093695,47,229,1,0.731278705325746
5267,10624,95,109,308,14328,3003,29889,1920,489,15888,78,2989,3806,4758,12268,389,28271822,62,-52.2680889740576,-6.98771242968684,49,229,1,0.903856576224039
5107,10431,92,107,272,14378,3003,29844,1945,486,16064,82,2923,4078,4765,12376,48,32960518,62,-52.2680889740576,-7.54672942406179,50,229,1,0.452231787215498
5035,10355,90,104,290,14516,3010,29860,2015,380,15965,87,2745,3982,4701,12211,255,35873065,62,-52.2680889740576,-8.10574641843674,51,229,1,0.0706876763586191
4888,10198,86,98,294,15941,3087,29874,2133,376,16005,87,2598,3942,4715,11778,389,35508699,61,-52.2680889740576,-8.66476341281169,52,229,1,0.241278155067504
4952,10399,88,97,298,17316,3236,29912,1734,455,16155,94,2376,3817,4771,11844,389,34995675,61,-52.2680889740576,-9.22378040718663,53,229,1,0.731865059823696
4747,10155,83,91,297,17030,2955,29940,1676,471,16134,103,2285,3887,4707,11643,262,34839144,60,-52.2680889740576,-9.78279740156158,54,229,1,0.0404916156591709
4738,10228,82,90,315,16139,2604,29943,1662,473,16181,109,2233,3733,4633,11433,135,35736469,60,-52.2680889740576,-10.3418143959365,55,229,1,0.424522762856597
4685,10372,82,90,319,15457,2528,29930,1759,473,16429,110,2250,3550,4650,11050,135,36124345,59,-52.2680889740576,-10.9008313903115,56,229,1,0.540215087042906
4488,10249,79,87,319,15123,2549,29911,1759,472,16281,108,2168,3562,4700,10275,135,36951544,59,-52.2680889740576,-11.4598483846864,57,229,1,0.953827837894086
4441,10244,78,87,317,14483,2389,29934,1551,467,16320,116,2220,3527,4803,10313,135,37868121,59,-52.2680889740576,-12.0188653790614,58,229,1,0.208905741989429
4286,10056,75,84,331,13658,1951,29911,1633,472,16407,114,2266,3433,4916,10450,135,38558035,57,-52.2680889740576,-12.5778823734363,59,229,1,0.116332096224402
4249,10112,75,82,336,13011,1951,29910,1613,473,16447,116,2300,3300,4900,11500,318,39960140,52,-52.2680889740576,-13.1368993678113,60,229,1,0.646220067892793
3626,7219,72,85,70,4558,1572,29882,2695,449,14472,49,3388,3488,4562,11586,340,8282788,51,-51.7090719796826,4.19262745781211,29,230,1,0.108411089785024
3411,7089,71,84,110,4634,1572,29847,2415,517,14200,54,3579,3212,4520,12171,340,11766711,49,-51.7090719796826,3.63361046343716,30,230,1,0.983496924216579
3475,7227,72,85,122,4783,1412,29840,2310,497,14192,55,3717,3222,4526,12225,340,12348160,49,-51.7090719796826,3.07459346906221,31,230,1,0.248344038446042
3392,7104,71,85,164,4775,1182,29832,2239,504,14181,56,3896,3297,4487,12304,340,13935145,49,-51.7090719796826,2.51557647468726,32,230,1,0.606355720132135
3339,7075,72,86,185,5003,1005,29846,2126,496,14534,63,3673,3154,4470,12350,340,15702293,51,-51.7090719796826,1.95655948031232,33,230,1,0.816695272780671
3424,7232,72,86,174,5290,886,29873,2041,493,14688,68,3545,3293,4428,12282,340,16565788,53,-51.7090719796826,1.39754248593737,34,230,1,0.830054212606881
3468,7335,73,87,164,5526,895,29890,2015,398,14694,68,3886,3463,4437,11672,340,17621710,53,-51.7090719796826,0.838525491562421,35,230,1,0.489039332451187
3449,7262,73,87,187,5568,800,29901,1972,391,14773,68,3680,3553,4408,11015,340,17878506,52,-51.7090719796826,0.279508497187474,36,230,1,0.76072825611808
3690,7646,79,90,186,5666,725,29922,1948,396,15097,68,3739,3174,4451,10809,340,18006232,54,-51.7090719796826,-0.279508497187474,37,230,1,0.915107935348786
3814,7767,82,92,82,5900,806,29976,1932,363,14966,67,3324,3422,4533,11370,340,17079495,53,-51.7090719796826,-0.838525491562421,38,230,1,0.900974956264358
3582,7413,78,90,23,6278,963,29979,2181,370,15126,64,3180,3415,4483,11576,340,18889762,53,-51.7090719796826,-1.39754248593737,39,230,1,0.214237510073561
3560,7416,79,92,12,6960,963,29962,2312,406,15241,66,3213,3241,4335,11925,389,21039399,54,-51.7090719796826,-1.95655948031232,40,230,1,0.547061105978206
3613,7503,80,93,61,8519,1144,29971,2337,409,15275,66,3430,3324,4337,11685,389,22926378,54,-51.7090719796826,-2.51557647468726,41,230,1,0.78470948099561
3639,7574,81,94,102,9699,1413,29962,2305,426,15249,66,3720,3580,4300,11520,389,23729295,55,-51.7090719796826,-3.07459346906221,42,230,1,0.194441094252232
3805,7985,83,98,138,11079,1597,29924,2244,464,14909,68,4233,3533,4350,11411,389,24042789,56,-51.7090719796826,-3.63361046343716,43,230,1,0.746889151997501
3927,8205,83,98,211,11498,1640,29903,2123,491,14887,73,4241,3477,4427,11182,402,24450117,57,-51.7090719796826,-4.19262745781211,44,230,1,0.475558224441359
3978,8386,81,95,230,11825,1868,29898,1910,488,15189,78,3529,3620,4367,12176,389,25171772,57,-51.7090719796826,-4.75164445218705,45,230,1,0.583258581227704
