GPP_cedar,GPP_fluxsat,GPP_zhang,GPP_MOD17A3HGF,GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,SIFOCO2,ELEVATION,BCCMASS,BCdepo,TA,RF,SM,SW,VPD,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,Ndepo,LAI,BIOMASS,longitude,latitude,indRows,indCols,Region,randomNum
7.67,8.44,6,6.35616438356164,0.4112,0.7897,0.365,0.356,0.367,292,6013,3793,29737,7066,584,9845,23,3308,3993,4844,10594,389,47095970,49,22662,-76.8648367265553,5.310661446562,27,185,1,0.648329819207684
7.54,7.87,5.61643835616438,6.43835616438356,0.3783,0.7578,0.335,0.336,0.337,47,5919,4474,29774,7639,583,10157,24,3403,4043,4778,10165,389,46014724,48,23155,-76.8648367265553,4.75164445218705,28,185,1,0.355437965546251
7.3,7.39,5.31506849315068,6.54794520547945,0.3516,0.7258,0.3,0.316,0.305,40,5954,4167,29733,9790,584,9845,23,3253,4245,4802,10458,389,43804049,49,23105,-76.8648367265553,4.19262745781211,29,185,1,0.850430024041377
6.67,7.06,5.45205479452055,6.63013698630137,0.3381,0.7102,0.27,0.312,0.27,39,6201,4167,29540,24954,592,10246,21,3200,4750,5113,10014,261,41607395,46,19637,-76.8648367265553,3.63361046343716,30,185,1,0.542804681241221
6.75,8.07,5.15068493150685,6.79452054794521,0.3082,0.6663,0.245,0.296,0.269,49,6034,4913,29421,18271,581,11286,19,3188,5060,5222,9179,261,40618151,46,20330,-76.8648367265553,3.07459346906221,31,185,1,0.67308008746076
7.37,8.11,5.47945205479452,7.04109589041096,0.3133,0.6785,0.31,0.32,0.305,616,5700,3631,29226,6826,554,11963,17,3247,5052,5152,9142,264,39614250,47,24276,-76.8648367265553,2.51557647468726,32,185,1,0.256572579313377
6.84,7.21,4.71232876712329,6.68493150684932,0.2415,0.5729,0.26,0.276,0.242,1706,4526,2968,29239,4683,519,15008,45,2683,4958,5333,7766,264,39019530,40,25658,-76.8648367265553,1.95655948031232,33,185,1,0.121338276707935
6.77,7.02,5.28767123287671,6.95890410958904,0.2854,0.6261,0.265,0.296,0.228,1116,4534,3380,28709,2789,512,15561,27,2771,5210,5368,8279,261,38670235,46,25305,-76.8648367265553,1.39754248593737,34,185,1,0.0406064458603407
6.71,7.64,5.58904109589041,7.15068493150685,0.326,0.6634,0.235,0.28,0.175,2865,5386,3813,29396,3127,484,14426,38,2903,5173,5350,8820,375,36288233,49,22853,-76.8648367265553,0.838525491562421,35,185,1,0.887943133089476
8.28,8.49,6.57534246575342,7.94520547945205,0.4151,0.7664,0.395,0.396,0.373,1798,6760,1919,29700,3428,554,13964,40,3300,4158,4825,11408,389,31903432,59,25258,-76.8648367265553,0.279508497187474,36,185,1,0.753187315831733
8.26,8.99,7.04109589041096,7.72602739726027,0.4282,0.7882,0.42,0.416,0.387,786,7355,1716,29717,3728,563,14027,34,3070,3795,4480,11430,389,29709649,59,27490,-76.8648367265553,-0.279508497187474,37,185,1,0.802079185026265
8.21,8.99,7.01369863013699,7.56164383561644,0.4183,0.7753,0.405,0.384,0.374,572,7274,1717,29738,3716,574,14181,33,3092,3776,4379,10730,389,25889182,59,28240,-76.8648367265553,-0.838525491562421,38,185,1,0.441405626647267
8.24,8.97,6.98630136986301,7.67123287671233,0.4049,0.7597,0.4,0.372,0.367,413,7065,1717,29747,3174,572,14251,34,3001,3760,4481,9697,402,23379556,58,28400,-76.8648367265553,-1.39754248593737,39,185,1,0.0751725857162204
8.33,9.04,7.3972602739726,7.75342465753425,0.4114,0.7733,0.405,0.372,0.37,454,6871,1717,29748,3147,561,14204,34,2968,3705,4459,9695,402,22258104,58,27859,-76.8648367265553,-1.95655948031232,40,185,1,0.154229697287694
8.36,9.13,7.78082191780822,7.83561643835616,0.4111,0.7739,0.41,0.376,0.373,313,6598,1701,29776,3191,559,14062,34,2964,3698,4397,10128,402,20073046,59,28530,-76.8648367265553,-2.51557647468726,41,185,1,0.247244148394022
8.38,9.02,8.13698630136986,7.83561643835616,0.4155,0.7798,0.42,0.392,0.386,237,6567,1783,29783,3031,572,13944,33,3101,3786,4453,10239,402,19715211,59,28941,-76.8648367265553,-3.07459346906221,42,185,1,0.0792259868541022
8.34,8.69,8.19178082191781,7.86301369863014,0.4078,0.7661,0.415,0.388,0.38,213,6575,1824,29804,3316,549,14175,32,3056,3830,4431,9034,402,19813710,59,30990,-76.8648367265553,-3.63361046343716,43,185,1,0.853159563134165
8.3,8.21,8.08219178082192,7.97260273972603,0.3996,0.7555,0.4,0.376,0.368,305,6640,1752,29822,3314,498,14275,32,2934,3782,4398,8179,402,20016404,58,30377,-76.8648367265553,-4.19262745781211,44,185,1,0.15717685529079
8.28,7.98,7.86301369863014,8.13698630136986,0.3953,0.7463,0.39,0.364,0.356,182,6781,1704,29817,3207,517,14821,38,2902,3831,4420,7752,402,21373912,58,29071,-76.8648367265553,-4.75164445218705,45,185,1,0.616662683688958
8.37,8.6,8.05479452054795,8.13698630136986,0.4015,0.7791,0.4,0.392,0.367,436,6811,1911,29589,2756,543,15211,35,3168,4147,4799,9591,402,22746938,57,29610,-76.8648367265553,-5.310661446562,46,185,1,0.528449944458942
8.16,8.55,7.45205479452055,7.89041095890411,0.3592,0.7416,0.355,0.36,0.323,1177,6464,1726,29356,2646,542,15388,32,3183,4600,5143,10168,402,25504177,53,27489,-76.8648367265553,-5.86967844093695,47,185,1,0.191219823355632
8.29,8.62,7.47945205479452,8.16438356164384,0.3566,0.7583,0.37,0.384,0.338,2183,6016,1578,29102,2779,546,15457,28,3189,4883,5290,9323,402,27393589,52,25852,-76.8648367265553,-6.4286954353119,48,185,1,0.759750760227389
8.58,8.91,7.72602739726027,8.32876712328767,0.3916,0.8036,0.39,0.42,0.364,1802,5911,2783,29378,3607,552,15820,40,3230,4466,5266,10864,402,26822711,54,28548,-76.8648367265553,-6.98771242968684,49,185,1,0.614998425492876
8.15,7.78,7.17808219178082,8.21917808219178,0.3397,0.7319,0.34,0.372,0.31,2346,6289,2783,29321,2709,492,16105,46,3209,4871,5297,9771,264,25018152,49,25884,-76.8648367265553,-7.54672942406179,50,185,1,0.152063606777082
7.54,6.09,6.68493150684932,8.24657534246575,0.2954,0.6712,0.295,0.324,0.265,3353,5142,3451,28590,3180,462,15599,19,3000,4818,5318,9201,261,23320896,47,25202,-76.8648367265553,-8.10574641843674,51,185,1,0.454637446858156
7.06,6.87,6.43835616438356,7.89041095890411,0.2547,0.6222,0.26,0.288,0.235,3197,4406,2624,28221,2630,453,15999,19,2882,5000,5334,8508,261,22399355,41,23904,-76.8648367265553,-8.66476341281169,52,185,1,0.682097599808961
6.68,5.97,6.35616438356164,6.84931506849315,0.1827,0.4997,0.225,0.24,0.25,3636,3699,2123,28019,1660,409,17458,21,2625,4500,5291,8708,291,22118048,42,26083,-76.8648367265553,-9.22378040718663,53,185,1,0.281259121575909
8.17,8.3,7.15068493150685,6.52054794520548,0.4361,0.8114,0.415,0.408,0.404,72,8404,2482,29879,2247,536,15308,47,3275,4404,5320,11375,389,55745969,51,22420,-76.3058197321803,8.10574641843674,22,186,1,0.624863120814537
7.96,8.35,6.41095890410959,6.32876712328767,0.4085,0.7772,0.355,0.364,0.339,15,8049,4632,29505,4609,576,13425,29,3307,4430,5226,11066,402,57190734,53,25632,-76.3058197321803,7.54672942406179,23,186,1,0.941730122601418
7.4,8.34,5.97260273972603,5.91780821917808,0.363,0.7286,0.305,0.332,0.276,21,6591,5396,29257,5548,566,12971,19,3167,4886,5181,9691,375,58221056,48,22595,-76.3058197321803,6.98771242968684,24,186,1,0.566803336047469
7.34,8.36,5.67123287671233,5.86301369863014,0.3694,0.7319,0.295,0.32,0.282,91,6252,5151,29142,8743,550,12760,18,3145,4928,5074,9775,375,57807919,46,22583,-76.3058197321803,6.4286954353119,25,186,1,0.693115599105178
7.09,8.31,5.45205479452055,5.83561643835616,0.3541,0.7194,0.275,0.308,0.288,177,5970,5029,29257,8890,550,12401,21,3135,4834,5155,9793,375,56430557,45,22085,-76.3058197321803,5.86967844093695,26,186,1,0.978586411034322
7.34,8.55,5.75342465753425,6.13698630136986,0.3692,0.7405,0.305,0.32,0.31,152,5973,5062,29476,10245,575,11809,20,3184,4822,5154,9840,261,54953711,48,22400,-76.3058197321803,5.310661446562,27,186,1,0.899117378675088
7.12,8.32,5.64383561643836,6.19178082191781,0.3502,0.7286,0.285,0.308,0.284,69,6075,4675,29229,6179,548,11351,17,3181,4983,5103,9876,261,53845715,47,22144,-76.3058197321803,4.75164445218705,28,186,1,0.64847989601533
6.51,7.9,5.42465753424658,6.38356164383562,0.318,0.6968,0.23,0.296,0.235,61,6063,3763,29187,6454,516,12178,20,3012,5196,5182,9096,261,50265046,44,20742,-76.3058197321803,4.19262745781211,29,186,1,0.982920814944961
6.87,7.29,5.64383561643836,6.87671232876712,0.3424,0.7131,0.265,0.312,0.244,203,5585,3763,29066,6940,510,14154,35,2812,5062,5475,8137,261,46659777,48,16485,-76.3058197321803,3.63361046343716,30,186,1,0.163814968179811
6.69,6.96,4.79452054794521,6.41095890410959,0.2665,0.6042,0.215,0.252,0.193,877,5150,3437,28803,4651,495,14571,31,2520,4530,5460,8780,261,44885121,41,23050,-76.3058197321803,3.07459346906221,31,186,1,0.509786857227575
6.53,6.74,4.71232876712329,6.76712328767123,0.2593,0.6026,0.21,0.248,0.206,1516,4796,3545,28512,3885,526,14645,19,2565,4611,5465,8615,261,41651048,43,25111,-76.3058197321803,2.51557647468726,32,186,1,0.627348429656104
6.5,7.19,4.71232876712329,6.54794520547945,0.2481,0.5784,0.205,0.24,0.212,1352,4665,3464,28800,2878,489,14622,20,2816,4966,5427,8510,261,38541428,42,25007,-76.3058197321803,1.95655948031232,33,186,1,0.800000906333289
7.29,8.07,5.78082191780822,7.12328767123288,0.3235,0.6691,0.275,0.296,0.251,2003,5697,4026,28997,5650,524,14539,21,3150,5134,5223,9141,261,36966712,49,25334,-76.3058197321803,1.39754248593737,34,186,1,0.417769086107256
8.19,8.28,6.54794520547945,7.53424657534247,0.4153,0.7659,0.38,0.368,0.351,1775,7238,3391,29772,3579,520,14166,37,3124,4242,4872,11084,389,33320434,57,26887,-76.3058197321803,0.838525491562421,35,186,1,0.0548344318937808
8.24,8.43,6.54794520547945,7.61643835616438,0.4215,0.7743,0.395,0.364,0.364,424,7911,1797,29778,3570,540,13900,33,3089,3892,4596,11410,389,29077717,59,26872,-76.3058197321803,0.279508497187474,36,186,1,0.519144193650956
8.28,8.68,6.82191780821918,7.56164383561644,0.4189,0.7704,0.4,0.372,0.368,329,7665,1627,29792,3651,573,13798,33,3033,4004,4470,10497,402,26955088,59,28286,-76.3058197321803,-0.279508497187474,37,186,1,0.134532135688309
8.25,8.89,7.12328767123288,7.53424657534247,0.4185,0.775,0.405,0.38,0.374,319,7359,1607,29772,3287,574,13741,33,3058,3799,4372,10724,402,23393843,59,28026,-76.3058197321803,-0.838525491562421,38,186,1,0.36697443464504
8.25,8.81,7.20547945205479,7.56164383561644,0.4027,0.7533,0.4,0.372,0.37,305,7065,1612,29782,2989,573,13791,34,2969,3833,4401,10343,402,21413417,58,28749,-76.3058197321803,-1.39754248593737,39,186,1,0.69662088740343
8.28,8.87,7.36986301369863,7.64383561643836,0.3976,0.7465,0.4,0.368,0.368,332,6864,1612,29789,2805,570,13871,33,2967,3907,4447,10575,402,20583614,58,28073,-76.3058197321803,-1.95655948031232,40,186,1,0.129583524717075
8.33,8.91,7.67123287671233,7.6986301369863,0.4022,0.7563,0.405,0.364,0.364,286,6591,1814,29774,2850,568,13832,32,3042,3762,4444,10945,402,18970269,59,27717,-76.3058197321803,-2.51557647468726,41,186,1,0.785849529987449
8.3,8.69,7.75342465753425,7.78082191780822,0.387,0.7377,0.395,0.36,0.362,249,6538,1902,29784,2915,528,13771,32,3003,3822,4477,10356,402,18632990,58,29372,-76.3058197321803,-3.07459346906221,42,186,1,0.0503089735963517
8.3,8.33,7.83561643835616,7.83561643835616,0.392,0.7355,0.395,0.36,0.362,221,6568,1945,29813,2994,489,13886,32,2934,3822,4384,8310,402,18898360,58,31272,-76.3058197321803,-3.63361046343716,43,186,1,0.815615519700691
8.25,7.87,7.78082191780822,7.89041095890411,0.3886,0.7295,0.38,0.352,0.352,165,6647,1919,29822,2968,487,13989,32,2821,3808,4380,6113,402,19328020,58,29977,-76.3058197321803,-4.19262745781211,44,186,1,0.866938862459353
8.18,7.71,7.53424657534247,7.94520547945205,0.3771,0.7133,0.365,0.34,0.341,149,6787,1612,29861,2772,481,14588,36,2809,3729,4392,5970,402,20168187,57,26428,-76.3058197321803,-4.75164445218705,45,186,1,0.196896453653625
8.37,8.35,8,8.10958904109589,0.3986,0.7699,0.4,0.376,0.372,166,6955,1469,29848,2779,521,14904,40,2957,3755,4494,9402,402,21385782,58,31053,-76.3058197321803,-5.310661446562,46,186,1,0.607393801126777
8.39,8.71,8.10958904109589,8.24657534246575,0.4098,0.8017,0.41,0.4,0.371,823,7041,1482,29835,2466,516,14902,46,3020,4091,4894,10713,389,23365227,59,29664,-76.3058197321803,-5.86967844093695,47,186,1,0.996679751886203
8.37,8.75,7.78082191780822,7.94520547945205,0.4015,0.8119,0.4,0.396,0.356,1466,6994,1456,29641,2292,549,15471,37,3269,4479,5113,11074,402,24942355,54,27374,-76.3058197321803,-6.4286954353119,48,186,1,0.0423743274600825
8.5,8.92,8.19178082191781,7.86301369863014,0.4177,0.8416,0.425,0.416,0.382,1139,6928,1728,29668,2352,557,15666,37,3184,4452,5152,11252,402,25045073,54,28352,-76.3058197321803,-6.98771242968684,49,186,1,0.138823003129407
8.54,8.97,8.05479452054795,8.16438356164384,0.4148,0.8354,0.41,0.42,0.375,752,6781,1728,29576,2830,562,15498,35,3190,4472,5142,11365,402,24939615,54,28672,-76.3058197321803,-7.54672942406179,50,186,1,0.222953974091225
8.37,8.84,7.61643835616438,8.08219178082192,0.3724,0.7849,0.375,0.392,0.344,2081,6231,2312,29384,3976,573,14626,32,3269,4663,5127,10280,402,24837927,52,26961,-76.3058197321803,-8.10574641843674,51,186,1,0.58301047796428
7.7,7.89,6.95890410958904,7.75342465753425,0.303,0.6846,0.3,0.316,0.291,3281,5771,2649,29445,2840,539,14472,47,3128,5002,5212,9113,375,24801832,45,24228,-76.3058197321803,-8.66476341281169,52,186,1,0.671106486855616
7.38,6.06,6.79452054794521,7.50684931506849,0.2701,0.6349,0.28,0.292,0.271,3544,5332,2512,28893,2101,435,15474,29,3000,4937,5253,8976,261,24779310,43,23750,-76.3058197321803,-9.22378040718663,53,186,1,0.723195985118222
6.68,5.19,6.76712328767123,7.45205479452055,0.2394,0.6341,0.26,0.292,0.262,4164,4556,1659,28398,1886,433,16261,20,2866,5150,5400,7950,261,24766585,39,24883,-76.3058197321803,-9.78279740156158,54,186,1,0.50443851298613
8.21,8.72,6.9041095890411,6.57534246575342,0.4285,0.7958,0.385,0.38,0.384,181,9161,1790,29940,2405,534,15060,54,3275,4650,5450,10975,389,57282887,55,20425,-75.7468027378054,8.10574641843674,22,187,1,0.644630262831149
7.92,8.4,6.57534246575342,6.65753424657534,0.4066,0.7794,0.35,0.36,0.347,349,8874,4434,29389,3743,565,13927,31,3253,4632,5093,10517,340,59479890,53,23846,-75.7468027378054,7.54672942406179,23,187,1,0.0363693406760421
7.54,8.17,5.72602739726027,6.05479452054795,0.2946,0.6807,0.31,0.316,0.297,1419,6079,5459,29076,3888,524,14281,20,3260,5020,5200,9160,264,61207448,53,27500,-75.7468027378054,6.98771242968684,24,187,1,0.193851825334961
6.89,7.6,4.82191780821918,6,0.2883,0.6373,0.24,0.24,0.238,1860,6210,5261,29186,2961,490,15154,36,2914,5000,5300,8042,264,60004058,42,20714,-75.7468027378054,5.86967844093695,26,187,1,0.749545712102824
7.36,8.09,5.45205479452055,6.3013698630137,0.3212,0.693,0.295,0.292,0.285,1456,6388,4239,28955,5538,493,13901,20,3081,5081,5259,8627,264,58882582,47,22895,-75.7468027378054,5.310661446562,27,187,1,0.308178375844892
6.46,7.15,5.28767123287671,6.02739726027397,0.3072,0.6558,0.255,0.28,0.243,1377,5923,4270,29200,7719,502,13342,21,2580,5220,5380,7710,261,57761210,37,14620,-75.7468027378054,4.75164445218705,28,187,1,0.749052151824695
7.11,6.9,4.87671232876712,6.6027397260274,0.2927,0.6446,0.29,0.284,0.246,1235,5490,4141,28946,7372,501,14516,24,2611,5177,5311,7322,261,53495544,38,21433,-75.7468027378054,4.19262745781211,29,187,1,0.85203732135201
6.94,6.87,4.87671232876712,7.17808219178082,0.2723,0.6163,0.26,0.276,0.243,2150,5721,4141,28699,1965,426,15175,43,2603,4878,5446,8071,261,49185968,46,23889,-75.7468027378054,3.63361046343716,30,187,1,0.0993554763827961
6.83,7.3,4.93150684931507,7.12328767123288,0.252,0.5901,0.25,0.264,0.241,2447,5889,3108,28582,2790,519,14625,25,2725,4565,5352,8750,261,47018607,43,25387,-75.7468027378054,3.07459346906221,31,187,1,0.597778198787964
7.45,7.36,5.42465753424658,7.23287671232877,0.2937,0.6487,0.305,0.312,0.288,2661,5748,2677,28911,2693,473,14767,34,2844,4533,5472,9283,264,42669447,47,22172,-75.7468027378054,2.51557647468726,32,187,1,0.720602255764323
7.43,7.97,6.16438356164384,6.93150684931507,0.3148,0.6644,0.3,0.324,0.273,2171,5797,4239,29112,2395,489,14762,28,3160,5297,5288,8976,261,38302376,45,24437,-75.7468027378054,1.95655948031232,33,187,1,0.568713832115472
7.78,8.07,6.46575342465753,7.26027397260274,0.3602,0.711,0.325,0.34,0.329,1726,7241,3722,29567,2385,537,14613,44,3195,4965,5105,9870,389,36114951,52,25280,-75.7468027378054,1.39754248593737,34,187,1,0.23511009108531
8.31,8.22,6.68493150684932,7.61643835616438,0.4321,0.7853,0.4,0.368,0.369,259,8417,2425,29796,3701,497,14170,36,3116,4000,4672,11200,389,31836535,60,27516,-75.7468027378054,0.838525491562421,35,187,1,0.910636226408683
8.26,8.47,6.57534246575342,7.53424657534247,0.4214,0.7706,0.395,0.36,0.362,261,8261,1693,29788,3561,491,13963,34,3109,4002,4625,11307,402,27664859,59,28743,-75.7468027378054,0.279508497187474,36,187,1,0.950619757095401
8.22,8.42,6.46575342465753,7.50684931506849,0.3967,0.7346,0.37,0.344,0.346,253,7685,1534,29791,3399,552,13830,34,3024,4052,4513,10048,402,25577808,58,29227,-75.7468027378054,-0.279508497187474,37,187,1,0.516315294819808
8.23,8.56,6.87671232876712,7.56164383561644,0.4012,0.7442,0.39,0.36,0.36,238,7259,1478,29795,3004,570,13775,34,3026,4090,4519,10564,402,22146173,58,29096,-75.7468027378054,-0.838525491562421,38,187,1,0.707088130257172
8.25,8.8,7.12328767123288,7.47945205479452,0.3979,0.7443,0.395,0.368,0.368,247,6959,1589,29792,3030,572,13774,33,3090,4019,4473,10594,402,20430347,58,28483,-75.7468027378054,-1.39754248593737,39,187,1,0.798795192940303
8.26,8.75,7.34246575342466,7.50684931506849,0.395,0.7429,0.4,0.36,0.362,232,6758,1589,29793,2953,571,13806,32,3121,3925,4502,11199,402,19746368,59,27036,-75.7468027378054,-1.95655948031232,40,187,1,0.199689366652775
8.3,8.81,7.53424657534247,7.56164383561644,0.3944,0.7411,0.4,0.364,0.365,235,6605,1812,29792,2832,552,13812,32,3115,3804,4447,11380,402,18418880,59,28349,-75.7468027378054,-2.51557647468726,41,187,1,0.106840515449705
8.29,8.75,7.64383561643836,7.72602739726027,0.386,0.7341,0.4,0.364,0.367,235,6572,1944,29784,2927,533,13780,31,3055,3745,4421,10981,402,18405466,59,29628,-75.7468027378054,-3.07459346906221,42,187,1,0.618574843315811
8.3,8.29,7.80821917808219,7.83561643835616,0.3889,0.7367,0.4,0.364,0.369,196,6614,1955,29809,2885,500,13911,32,2946,3829,4329,8386,402,18598517,59,32418,-75.7468027378054,-3.63361046343716,43,187,1,0.0222239407823022
8.32,8.03,7.86301369863014,7.89041095890411,0.3927,0.7379,0.395,0.364,0.362,158,6718,1904,29819,2886,486,13979,32,2836,3775,4339,6245,402,18983827,58,31407,-75.7468027378054,-4.19262745781211,44,187,1,0.0375620436883189
8.22,7.57,7.53424657534247,7.83561643835616,0.3763,0.7129,0.37,0.34,0.345,140,6866,1549,29864,2751,478,14378,36,2836,3749,4362,5609,402,19915758,57,27405,-75.7468027378054,-4.75164445218705,45,187,1,0.115364121588021
8.34,7.93,8,8.02739726027397,0.4054,0.7777,0.4,0.372,0.372,132,7000,1460,29864,2597,477,14671,38,2929,3769,4364,8221,402,20385263,59,33105,-75.7468027378054,-5.310661446562,46,187,1,0.818697240446272
8.46,8.37,8.21917808219178,8.05479452054795,0.4278,0.8257,0.42,0.392,0.385,158,7076,1428,29849,2576,488,14824,39,3009,3681,4561,10673,402,22295753,59,33260,-75.7468027378054,-5.86967844093695,47,187,1,0.376899225803119
8.42,8.72,8.02739726027397,8.08219178082192,0.419,0.8208,0.41,0.392,0.378,385,7170,1434,29731,2161,531,15249,43,3096,3885,4778,11121,402,23716738,58,31459,-75.7468027378054,-6.4286954353119,48,187,1,0.22915631213616
8.42,8.97,8.08219178082192,8.05479452054795,0.4136,0.8254,0.41,0.4,0.376,649,7100,1314,29608,2819,565,15296,36,3238,4141,5130,11553,402,24156254,57,28482,-75.7468027378054,-6.98771242968684,49,187,1,0.3681399130369
8.53,8.94,8.19178082191781,7.94520547945205,0.4331,0.8489,0.425,0.42,0.392,719,7193,1314,29651,2535,550,15141,38,3024,4077,5004,12017,402,24900347,58,28721,-75.7468027378054,-7.54672942406179,50,187,1,0.174540423871336
8.33,8.87,7.64383561643836,7.83561643835616,0.3901,0.7974,0.385,0.384,0.362,1172,7195,1531,29427,3938,562,14423,32,3042,4256,4921,11097,402,25596443,55,29132,-75.7468027378054,-8.10574641843674,51,187,1,0.774779638832738
8.19,8.88,7.64383561643836,7.86301369863014,0.3741,0.7893,0.37,0.38,0.349,1234,7341,1751,29408,4529,564,14297,31,3157,4622,4933,10692,402,26003070,54,27600,-75.7468027378054,-8.66476341281169,52,187,1,0.330030614354014
7.79,8.54,7.53424657534247,7.45205479452055,0.3357,0.7484,0.335,0.356,0.302,986,7339,2403,29196,2910,535,14925,29,3118,5010,5155,9324,264,26109941,50,23753,-75.7468027378054,-9.22378040718663,53,187,1,0.31578013992846
7.33,6.43,7.23287671232877,7.42465753424658,0.2849,0.684,0.305,0.316,0.262,2790,6597,2668,28719,2964,469,15335,18,3146,5217,5417,8479,264,26356995,47,22894,-75.7468027378054,-9.78279740156158,54,187,1,0.724586900626482
7.01,5.01,6.98630136986301,7.53424657534247,0.2452,0.6291,0.275,0.288,0.253,3479,5572,2991,28353,2701,460,15785,16,3070,4885,5410,8465,261,25840280,42,25640,-75.7468027378054,-10.3418143959365,55,187,1,0.584954983442022
7.04,4.84,6.95890410958904,7.50684931506849,0.2351,0.6264,0.27,0.276,0.241,4193,4619,2471,27901,1914,451,17323,14,2928,4414,5385,8585,261,25214641,44,27657,-75.7468027378054,-10.9008313903115,56,187,1,0.777755524267169
8.19,7.63,6.27397260273973,7.17808219178082,0.4123,0.7732,0.355,0.352,0.343,316,9202,2913,29758,2997,560,14795,42,3383,4400,4950,11016,389,62776079,55,25066,-75.1877857434304,7.54672942406179,23,188,1,0.359576387650632
8.42,7.63,6.41095890410959,7.50684931506849,0.4312,0.7941,0.38,0.372,0.364,1410,7405,3021,29388,3081,562,15648,31,3475,4350,4825,11025,264,66048154,57,28525,-75.1877857434304,6.98771242968684,24,188,1,0.184733001916479
8.51,7.37,5.86301369863014,8.21917808219178,0.387,0.773,0.355,0.336,0.335,1580,7516,3272,29422,2486,420,16822,60,3400,4771,5123,9766,264,65872416,52,22928,-75.1877857434304,5.86967844093695,26,188,1,0.573689108128662
7.45,7.47,5.15068493150685,7.06849315068493,0.295,0.661,0.285,0.268,0.273,1681,7866,3998,29312,1830,402,16592,71,2787,5087,5287,7837,261,65335469,42,21956,-75.1877857434304,5.310661446562,27,188,1,0.483094584564781
6.56,6.64,5.20547945205479,6.57534246575342,0.2985,0.6524,0.275,0.284,0.253,1747,7891,3277,29295,1669,441,15114,65,2546,5130,5423,7507,261,64167938,39,17053,-75.1877857434304,4.75164445218705,28,188,1,0.421626940454074
6.71,6.88,4.9041095890411,6.52054794520548,0.2881,0.6363,0.275,0.276,0.234,2326,8798,2425,29706,1499,430,15332,93,2733,5166,5300,7566,264,58645091,38,22700,-75.1877857434304,4.19262745781211,29,188,1,0.317325192381402
7.29,6.3,5.64383561643836,7.26027397260274,0.2937,0.6498,0.26,0.312,0.267,1752,7428,1766,29462,2522,462,16144,75,2881,5709,5536,7518,265,50177443,44,25136,-75.1877857434304,3.07459346906221,31,188,1,0.972571507193181
7.27,7.34,5.36986301369863,7.12328767123288,0.2888,0.6364,0.26,0.308,0.268,1395,6020,3674,28991,2645,488,15391,35,3113,5507,5398,8789,261,43979012,47,26228,-75.1877857434304,2.51557647468726,32,188,1,0.258222640836992
7.62,7.74,5.86301369863014,7.15068493150685,0.3235,0.678,0.305,0.328,0.293,1356,7438,3150,29756,2025,530,15343,69,3317,5086,5254,9352,389,37568849,50,26760,-75.1877857434304,1.95655948031232,33,188,1,0.567099899646433
8.18,7.48,6.52054794520548,7.47945205479452,0.4211,0.7701,0.39,0.356,0.358,230,8523,2234,29809,3237,486,14310,39,2814,3985,4728,11914,389,29139097,59,29207,-75.1877857434304,0.838525491562421,35,188,1,0.352066904740983
8.24,8.39,6.63013698630137,7.47945205479452,0.4214,0.769,0.395,0.364,0.366,235,8059,1647,29806,3213,487,14067,36,2971,4016,4664,11534,389,25204159,59,27731,-75.1877857434304,0.279508497187474,36,188,1,0.312029608919655
8.2,8.25,6.54794520547945,7.45205479452055,0.4022,0.743,0.38,0.348,0.35,240,7444,1605,29812,3040,488,13969,35,3168,3994,4547,10525,402,23235580,58,28827,-75.1877857434304,-0.279508497187474,37,188,1,0.00939760275739143
8.23,8.24,6.65753424657534,7.45205479452055,0.3903,0.73,0.385,0.356,0.356,212,7027,1576,29808,3033,549,13891,34,3067,3877,4468,10829,402,20107392,58,29304,-75.1877857434304,-0.838525491562421,38,188,1,0.668127492035812
8.26,8.49,6.95890410958904,7.50684931506849,0.3895,0.7326,0.395,0.364,0.363,218,6783,1536,29807,3032,529,13872,33,3147,3747,4400,10838,402,18848536,58,29266,-75.1877857434304,-1.39754248593737,39,188,1,0.885687680497191
8.3,8.65,7.31506849315068,7.61643835616438,0.3947,0.7419,0.405,0.368,0.368,218,6675,1536,29802,2883,565,13858,32,3073,3605,4397,10883,402,18408382,59,28740,-75.1877857434304,-1.95655948031232,40,188,1,0.421317726471668
8.31,8.74,7.3972602739726,7.67123287671233,0.3912,0.7395,0.4,0.364,0.366,192,6633,1606,29796,2935,572,13886,31,3048,3681,4405,11337,402,17558022,59,29175,-75.1877857434304,-2.51557647468726,41,188,1,0.858580052734657
8.27,8.57,7.26027397260274,7.64383561643836,0.3687,0.7106,0.385,0.356,0.358,217,6675,1829,29806,2945,538,13935,32,2981,3695,4375,11191,402,17711563,58,31881,-75.1877857434304,-3.07459346906221,42,188,1,0.947992491692748
8.33,8.25,7.58904109589041,7.72602739726027,0.3891,0.7362,0.395,0.36,0.363,191,6761,2021,29826,2905,487,13933,32,2778,3634,4336,8821,402,17941175,59,32784,-75.1877857434304,-3.63361046343716,43,188,1,0.376106774797058
8.36,8.05,7.80821917808219,7.78082191780822,0.3967,0.7424,0.395,0.364,0.367,151,6886,1876,29834,2905,486,14007,33,2732,3695,4320,7069,402,18396122,58,31916,-75.1877857434304,-4.19262745781211,44,188,1,0.203293248489839
