BA,DEMmean,NDVImean,SLOPEmean,rain_1months_mm,rain_3months_mm,tempMean_1M,temp_fire_C,windSpeedMax,windSpeedMean,temp_fire_C_2InitDays,windSpeedMax_2InitDays,windSpeedMean_2InitDays,duration,durationLog,random,Y
558,120.540969848633,6654,0.192939162254333,0.00779606108038067,0.14739228669411,20.5733708904636,21.0808806795063,6.47819616076577,4.14248746917041,21.994462161594,5.83209647538606,3.74637230319577,8,2.19722457733622,0.026819064151432,4.12713438504509
601,629.098876953125,5312.5,1.23444998264313,0.00354642692117935,0.034469942782426,21.6844594073552,22.4243687947592,2.66153217260734,1.78695252877498,24.039262813992,2.66153217260734,1.65398814489201,4,1.6094379124341,0.30268538721993,4.78915702210111
944,757.058349609375,2617.5,0.132252648472786,0.00936381354398463,0.0573532309838285,21.1657903814829,20.2655870437623,5.09973805810701,3.00839568271763,21.9523106045194,5.09973805810701,2.49261057325682,7,2.07944154167984,0.494490378994179,4.77068462446567
773,266.074096679688,3329.5,0.204309940338135,0.00751731634917974,0.00861564802134396,24.0546655654907,20.4783754507701,3.10414795503782,1.5966795202746,18.8882614135742,3.10414795503782,1.60418665048282,5,1.79175946922805,0.376084048851504,4.85851957935937
880,90.3285675048828,2785,0.231445267796516,0.00452143964781726,0.0699099901076607,25.1974553221016,26.2612215395328,3.4560107121048,2.0613368796012,22.9954111735026,3.4560107121048,2.66491552669854,6,1.94591014905531,0.889343919972704,4.83401175841694
859,90.157112121582,7028.5,0.290856719017029,0.0575353889854711,0.079351439038259,20.184814994566,19.4414776745965,5.77558082530282,2.80395790297305,17.9459809621175,3.6859988116269,2.74488941330374,14,2.70805020110221,0.377827708732818,4.04771872088205
708,177.027587890625,6602.5,0,0.08418660839315,0.344068221932165,15.4412581618114,20.8164950052897,6.3058749767524,3.25931817563889,20.4263024224176,6.3058749767524,4.23661780402506,2,1.09861228866811,0.743597494311326,5.46383180502561
515,590.668518066406,5008,1.49780178070068,0.00141376204997101,0.0755024046811208,20.2727457764328,21.9900140126546,2.27005354024179,1.70399524393031,21.443367682563,2.27005354024179,2.02323549795135,2.99996444444444,1.3862854721915,0.789931033947614,4.85788142847224
708,176.757354736328,6545,0.598669171333313,0.00402147037657841,0.060676640409941,21.5491880478398,20.8496743732028,3.52258250704175,2.41605988291392,20.4084333207872,3.50168889680661,2.56997772624441,9,2.30258509299405,0.861090201919045,4.25985900069967
730,443.595184326172,4188,1.15945708751678,0.0234576516424099,0.0884325592101831,22.71352941725,21.4754004523868,2.93113040642454,2.02847860747272,25.1300644768609,2.93113040642454,2.02342939332717,4,1.6094379124341,0.388388876856492,4.98360662170834
773,1307.60546875,6191,1.04186475276947,0.0283751894360407,0.208320384525301,17.8192681835545,17.6927112897237,1.86419843147119,1.25220009767792,18.1057459937202,1.59894168741331,1.2652816248814,13,2.63905732961526,0.124597684924638,4.01122171897216
537,817.536865234375,3257,1.57758140563965,0.00471056495177891,0.0299966250332275,25.9935595071445,25.4104598305442,2.10060565436712,1.1183199203731,22.6184487236871,2.10060565436712,1.14803777566591,8,2.19722457733622,0.659941816549848,4.08877351717264
859,877.426818847656,2869.5,0.0788027569651604,0.0102378498998732,0.0583706882599451,19.7752801710559,18.7309927834405,3.52280470074615,2.69384960063681,18.1746057298448,3.52280470074615,3.04451643342307,3,1.38629436111989,0.371262207776056,5.36947456086437
708,195.569412231445,6468,0.285030514001846,0.0431404969327041,0.122043399860299,14.2153149553524,16.6625910903468,5.22498463911251,2.67916314755807,13.9027282290989,3.61188157408509,2.40548400867165,19,2.99573227355399,0.743489603162056,3.56671182013973
601,1474.02819824219,5441,1.19303894042969,0.0561589722535238,0.118797459443911,16.1069248035391,14.6951521131728,1.62301925399032,1.00302854511075,14.1593808492025,1.48925486105159,1.26109063390445,6,1.94591014905531,0.208716271676391,4.45268478547989
687,873.359741210938,5310,0.282730042934418,0.00340281849298307,0.0950937615028913,21.7391655392117,26.4896584828695,3.1578494884969,2.21329769178222,27.1553754170736,3.1578494884969,2.20083617249065,2,1.09861228866811,0.183983619727895,5.43372200355424
773,500.691223144531,6518,2.06311130523682,0.00320173297482285,0.0799716890964,20.1532024752709,22.5986901283265,2.57200325354715,1.32629186075455,21.9061203426785,1.8873975971371,1.22613594152539,9,2.30258509299405,0.72063644259082,4.34769395559338
558,517.607055664062,3726.5,0.627121031284332,0.0129412286829051,0.0243116603583147,23.191947227396,23.3867822647095,3.05939405789121,2.15178047282516,24.5274213578966,3.05939405789121,2.44394160885901,3,1.38629436111989,0.400012533468426,4.93806460126142
708,1076.72741699219,6194.5,1.13683915138245,0.00912297857130895,0.0896420326335985,17.5175451702541,18.4609784444173,2.06602134295166,0.8055732987567,20.1478254954021,0.953598295597484,0.601707406693674,6.00004740740741,1.94591692151915,0.164874930235694,4.61652717217457
515,893.448547363281,2566.5,0.298754960298538,0.0159323690717876,0.0642991147148209,17.5612612775577,12.5764169763636,4.75591674819273,2.89425576665607,13.5131906297472,4.56393243223072,2.92014359598255,6,1.94591014905531,0.484164024139502,4.29825675160842
