Area,DEMmean,NDVImean,SLOPEmean,rain_1months_mm,rain_3months_mm,tempMean_1M,temp_fire_C,windSpeedMax,windSpeedMean,temp_fire_C_2InitDays,windSpeedMax_2InitDays,windSpeedMean_2InitDays,duration,durationLog,random,Y
43,93.19580078125,5934.5,0.155410975217819,0.0420691972064269,0.198139851593094,26.2732095902966,31.6230508168538,4.42108855601916,3.75599972581924,31.0646600087484,4.42108855601916,3.89196966378092,5,1.79175946922805,0.00274574221395796,1.96944064646551
43,52.9631881713867,6723,0.0326450802385807,0.0494733431043279,0.171606835383681,23.8580658170912,26.6789184570313,2.35884956764364,1.53956184173766,26.5230267206828,2.35884956764364,1.66252997244426,3,1.38629436111989,0.00275813726037943,2.37490575457367
43,3.06595373153687,4776,0.0348584428429604,7.4457052601673e-05,0.0390107479198534,25.0557803048027,24.6336621602377,1.46453456922896,0.791632309011901,24.5426469802857,0.521079620793837,0.443368453658422,4,1.6094379124341,0.00277079777880396,2.15176220325946
43,1124.2666015625,2551,0.100529670715332,0.0133674625703257,0.0847922016773097,19.4107687222059,17.7664918263753,2.94161774670567,2.54478580493863,18.7613696416219,2.94161774670567,2.39325091266779,3.99996444444444,1.60943080129771,0.00277874783192622,2.15176931439586
43,273.632141113281,2176.5,0.449285358190536,0.00423006997784725,0.0473474247569641,26.0434822246592,30.7062609354655,1.83423521204139,1.79176648443315,30.7062609354655,1.83423521204139,1.79176648443315,2,1.09861228866811,0.00281627896582948,2.66258782702545
43,56.8370895385742,3695,0.111610934138298,0.0140169683815685,0.0952165757356198,25.8066965000604,19.1985533396403,2.93927016270631,2.13559486230275,19.1985533396403,2.93927016270631,2.13559486230275,2,1.09861228866811,0.00282652781365067,2.66258782702545
43,764.443115234375,5580.5,0.108476065099239,0.0745175451548867,0.269264270762065,16.4829513262677,23.3543408711752,1.77340418278326,0.997647458666147,22.4195428848267,1.77340418278326,1.57203242744498,5,1.79175946922805,0.00287431673833305,1.96944064646551
43,90.3863143920898,2898,0.0753132849931717,0.0138284649962301,0.102862568928551,24.4707101883427,23.8815456390381,4.38947629843772,4.38947629843772,24.3569850285849,4.38947629843772,3.65969386448388,1,0.693147180559945,0.00288326332699396,3.06805293513362
43,649.374206542969,5405,0.694810390472412,0.00368022269795532,0.108382201293846,23.1642707783689,20.8424542109171,1.94932190735905,1.87415337893001,20.8424542109171,1.94932190735905,1.87415337893001,2,1.09861228866811,0.00289041130027512,2.66258782702545
43,8.40833854675293,3138,0.0173338875174522,0.0414806096177749,0.0799541415447749,15.7420000924005,15.563457107544,2.30144660803737,1.32223291470858,15.7971667607626,2.30144660803737,1.49131744639487,2.00003555555556,1.09862414044973,0.00292364859744731,2.66257597524383
43,154.679275512695,5966,0.105259358882904,0.0319692334563975,0.0944426782527295,24.0986092249553,26.6988504621717,2.48577305744299,2.13281287814862,25.9915478388468,1.96279607551415,1.95633278850143,3,1.38629436111989,0.00303789906652707,2.37490575457367
43,631.751586914062,3329,0.523083448410034,0.00338574565518002,0.0419912355704675,17.2428251902262,14.182575056288,1.49891717594438,1.38459341486001,14.6611604054769,1.49891717594438,1.36099198840358,3,1.38629436111989,0.00314136836146806,2.37490575457367
43,89.1087188720703,4735,0.11448609828949,0.0398483022829019,0.123973054025114,24.7302082307878,25.8877826690674,1.29500333523601,1.29500333523601,26.6984919865927,1.6899934078692,1.49249837155261,1,0.693147180559945,0.00315122611206997,3.06805293513362
43,340.599182128906,5134.5,0.291462898254395,0.0603451692691515,0.11190830867006,9.3765131304342,13.0453203413222,3.13078386042338,2.28211624473531,13.544437344869,3.13078386042338,2.68520612837995,3,1.38629436111989,0.00315262867495369,2.37490575457367
