GPP_cedar,GPP_fluxsat,GPP_zhang,GPP_MOD17A3HGF,GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,SIFOCO2,ELEVATION,BCCMASS,BCdepo,TA,RF,SM,SW,VPD,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,Ndepo,LAI,BIOMASS,longitude,latitude,indRows,indCols,Region,randomNum
8.19,8.21,6.24657534246575,7.72602739726027,0.3732,0.7163,0.375,0.348,0.353,163,6892,1813,29829,2849,489,14084,32,2665,3326,4430,10266,389,17432457,588,31093,-72.9517177659306,-1.95655948031232,40,192,1,0.993343249930919
8.22,8.25,6.35616438356164,7.72602739726027,0.3799,0.7264,0.385,0.356,0.359,144,7211,1778,29825,2869,504,14135,32,2976,3383,4422,9704,389,17166412,588,30537,-72.9517177659306,-2.51557647468726,41,192,1,0.0936245282198501
8.2,8.11,6.52054794520548,7.72602739726027,0.3885,0.7402,0.39,0.364,0.366,130,7416,1727,29826,2915,510,14138,32,2894,3493,4369,10090,389,16725993,593,30266,-72.9517177659306,-3.07459346906221,42,192,1,0.650618543907727
8.17,8.19,6.79452054794521,7.75342465753425,0.3979,0.7545,0.395,0.368,0.375,130,7623,1680,29866,2780,443,14213,34,2872,3410,4350,9382,389,17022353,590,30788,-72.9517177659306,-3.63361046343716,43,192,1,0.215176526117364
8.25,8.25,7.15068493150685,7.86301369863014,0.3987,0.7605,0.4,0.372,0.378,130,7737,1800,29848,2794,440,14194,33,3110,3585,4358,9195,389,17374505,593,32002,-72.9517177659306,-4.19262745781211,44,192,1,0.24387310214232
8.22,8.16,7.0958904109589,7.91780821917808,0.3801,0.7422,0.385,0.36,0.365,114,7816,2005,29822,2670,569,14213,34,3071,3703,4358,8461,402,17403589,586,34245,-72.9517177659306,-4.75164445218705,45,192,1,0.339687805074701
8.23,8.35,7.20547945205479,7.91780821917808,0.3818,0.7486,0.38,0.356,0.365,147,7883,2130,29833,2473,537,14332,36,2884,3772,4281,8383,402,17355784,583,34399,-72.9517177659306,-5.310661446562,46,192,1,0.197862340505416
8.28,8.4,7.53424657534247,7.94520547945205,0.3952,0.7729,0.385,0.364,0.372,151,7968,2162,29832,2439,544,14440,37,2860,3769,4279,9012,402,17272218,585,34518,-72.9517177659306,-5.86967844093695,47,192,1,0.506833376635886
8.3,8.55,7.83561643835616,8,0.4048,0.7933,0.39,0.368,0.372,178,8079,2141,29821,2337,557,14648,40,2860,3732,4311,8963,402,17338696,583,34170,-72.9517177659306,-6.4286954353119,48,192,1,0.95075798274589
8.29,8.54,7.94520547945205,8.02739726027397,0.4041,0.7984,0.385,0.364,0.368,210,8187,1924,29816,2246,552,14768,42,2779,3679,4314,9174,402,17662240,583,32633,-72.9517177659306,-6.98771242968684,49,192,1,0.394607218303451
8.24,8.58,8.24657534246575,8,0.4071,0.8103,0.385,0.364,0.368,267,8566,1924,29825,2207,548,14869,44,2715,3615,4397,9677,402,18418561,585,31700,-72.9517177659306,-7.54672942406179,50,192,1,0.584464840318106
8.24,8.66,8.6027397260274,7.89041095890411,0.4168,0.8344,0.395,0.372,0.375,272,8728,1900,29821,2271,545,14866,44,2781,3786,4476,11240,402,19203769,592,31091,-72.9517177659306,-8.10574641843674,51,192,1,0.606537245952291
8.26,8.78,8.71232876712329,7.89041095890411,0.4237,0.8504,0.395,0.376,0.374,258,8707,1969,29811,2246,539,14922,45,2895,3824,4549,10632,402,20243051,588,30004,-72.9517177659306,-8.66476341281169,52,192,1,0.714642867087912
8.26,8.84,8.57534246575342,8,0.4282,0.8642,0.395,0.376,0.372,223,8641,2081,29789,2255,446,15025,44,2928,3846,4612,10864,402,20809873,583,28430,-72.9517177659306,-9.22378040718663,53,192,1,0.401536353789315
8.28,9.01,8.46575342465753,8.02739726027397,0.4311,0.8763,0.4,0.384,0.378,316,8471,2165,29774,2299,449,15031,45,2787,3736,4795,11383,402,21967333,583,28421,-72.9517177659306,-9.78279740156158,54,192,1,0.858691021937975
8.28,9.13,8.41095890410959,8.05479452054795,0.43,0.8884,0.405,0.396,0.385,324,8320,2035,29762,2323,448,15069,45,2810,3756,4854,11836,389,23348299,588,28869,-72.9517177659306,-10.3418143959365,55,192,1,0.920484982161385
8.32,9.18,8.16438356164384,7.97260273972603,0.432,0.9,0.41,0.396,0.388,323,8036,1870,29788,2613,500,15301,48,2915,3778,4823,11712,389,24171637,590,29443,-72.9517177659306,-10.9008313903115,56,192,1,0.750838889493125
8.39,9.23,8.05479452054795,8.02739726027397,0.4424,0.9241,0.425,0.42,0.407,1163,7908,1974,29752,2555,517,15289,47,3001,3942,4768,11368,389,25823034,598,28635,-72.9517177659306,-11.4598483846864,57,192,1,0.285591705194893
8.39,8.93,7.67123287671233,8,0.4299,0.9126,0.415,0.428,0.405,1920,6740,3792,29416,3696,528,13887,34,3163,4278,4937,11307,255,27377549,578,26363,-72.9517177659306,-12.0188653790614,58,192,1,0.796815787888053
7.92,8.23,6.6027397260274,7.6986301369863,0.3476,0.7826,0.35,0.356,0.334,2654,5155,2234,29202,3242,485,13962,29,3083,4775,5222,9243,264,27978300,495,28003,-72.9517177659306,-12.5778823734363,59,192,1,0.142765830129545
7.02,6.77,6.24657534246575,6.73972602739726,0.2404,0.6335,0.305,0.304,0.285,1889,4017,2234,28502,2074,408,14918,19,2758,4733,5333,8533,261,29088926,426,27508,-72.9517177659306,-13.1368993678113,60,192,1,0.504550190608271
8.39,7.07,7.83561643835616,7.58904109589041,0.4397,0.8175,0.4,0.404,0.354,493,6946,987,29907,1745,470,16520,62,3242,4928,5428,10871,375,21224287,535,24871,-72.3927007715557,10.9008313903115,17,193,1,0.610687951481901
8.36,7.28,8.02739726027397,7.75342465753425,0.4273,0.8107,0.385,0.404,0.351,564,7153,950,30040,1580,372,17308,101,3575,4762,5487,10525,375,23744517,555,26850,-72.3927007715557,10.3418143959365,18,193,1,0.70379673535153
7.99,6.63,7.50684931506849,7.26027397260274,0.4366,0.7915,0.4,0.368,0.427,830,9286,1062,29974,3210,506,15025,54,3150,3650,4900,11450,389,32087909,554,7100,-72.3927007715557,9.22378040718663,20,193,1,0.383339931019849
7.7,6.9,6.71232876712329,7.26027397260274,0.4151,0.7766,0.32,0.344,0.348,1644,9004,4954,29766,5607,531,15947,53,3000,5200,5350,10450,220,44781052,362,17400,-72.3927007715557,8.10574641843674,22,193,1,0.728683436587994
7.07,6.97,6.05479452054795,7.3972602739726,0.3224,0.6746,0.25,0.288,0.256,1968,7294,3518,29052,3870,536,13646,31,2981,5392,5507,9711,261,56569671,457,25003,-72.3927007715557,7.54672942406179,23,193,1,0.887284680027887
6.83,6.15,5.6986301369863,7.34246575342466,0.3104,0.6576,0.225,0.272,0.238,1481,4974,3052,29044,4418,547,13450,31,2921,5664,5366,9354,261,66830991,451,25080,-72.3927007715557,6.98771242968684,24,193,1,0.0558483212688232
6.8,5.64,5.53424657534247,7.64383561643836,0.287,0.6413,0.215,0.268,0.184,1644,4342,5163,28608,2623,539,15078,21,2954,5818,5463,9272,261,68494888,454,27354,-72.3927007715557,6.4286954353119,25,193,1,0.138216342567174
7.37,5.89,5.61643835616438,7.83561643835616,0.3252,0.6935,0.27,0.284,0.263,2584,4933,2665,29208,1961,495,15793,42,3033,5820,5326,9326,261,69678150,500,28320,-72.3927007715557,5.86967844093695,26,193,1,0.86306497872538
6.97,6.59,5.28767123287671,6.98630136986301,0.2987,0.6413,0.25,0.256,0.247,2887,6493,1532,29763,1649,462,16286,81,3100,5800,5300,8100,375,70581816,458,28900,-72.3927007715557,5.310661446562,27,193,1,0.421746482549435
8.09,8.28,6.65753424657534,7.78082191780822,0.4306,0.7852,0.39,0.364,0.373,232,8717,1681,29840,2459,548,14763,50,2587,3406,4643,12675,389,39402565,599,23225,-72.3927007715557,2.51557647468726,32,193,1,0.411314174537886
8.39,8.65,6.98630136986301,7.78082191780822,0.4472,0.8192,0.425,0.392,0.402,277,7667,1730,29793,2592,546,14548,39,2661,3461,4538,12550,389,31361375,606,23405,-72.3927007715557,1.95655948031232,33,193,1,0.959141340568648
8.32,8.41,6.73972602739726,7.72602739726027,0.4276,0.7876,0.405,0.38,0.386,276,7156,1882,29782,2625,496,14513,37,2665,3525,4581,12745,389,27410776,600,24810,-72.3927007715557,1.39754248593737,34,193,1,0.750245292973041
8.18,8.18,6.35616438356164,7.6986301369863,0.3997,0.7431,0.375,0.36,0.362,246,6817,1936,29798,2779,482,14408,35,2570,3522,4647,12881,389,22290066,587,28250,-72.3927007715557,0.838525491562421,35,193,1,0.980997114259686
8.12,8.13,6.08219178082192,7.64383561643836,0.3842,0.7197,0.365,0.348,0.353,294,6683,1968,29809,2818,484,14350,35,2630,3468,4561,12356,389,20458004,578,31781,-72.3927007715557,0.279508497187474,36,193,1,0.233515805625746
8.19,8.11,5.80821917808219,7.61643835616438,0.3674,0.6943,0.35,0.332,0.339,223,6635,1896,29804,2825,483,14283,34,2868,3581,4575,11263,389,19541123,567,31556,-72.3927007715557,-0.279508497187474,37,193,1,0.096226761208291
8.19,8.21,5.89041095890411,7.67123287671233,0.3707,0.7044,0.36,0.336,0.346,192,6660,1889,29807,2887,551,14176,32,2782,3312,4519,10272,389,18128702,577,31908,-72.3927007715557,-0.838525491562421,38,193,1,0.3845821992189
8.22,8.45,6.16438356164384,7.67123287671233,0.3787,0.7197,0.38,0.352,0.358,178,6753,1908,29809,2957,573,14138,32,2788,3320,4390,10904,389,17689709,589,31047,-72.3927007715557,-1.39754248593737,39,193,1,0.500272550942528
8.21,8.25,6.16438356164384,7.64383561643836,0.3781,0.7231,0.38,0.352,0.359,163,6892,1908,29831,2891,493,14117,32,2793,3365,4335,11375,389,17569042,589,30175,-72.3927007715557,-1.95655948031232,40,193,1,0.570255868872406
8.24,8.29,6.19178082191781,7.64383561643836,0.379,0.7256,0.38,0.352,0.356,150,7211,1884,29835,2848,524,14113,32,2895,3378,4339,10511,389,17331114,588,30526,-72.3927007715557,-2.51557647468726,41,193,1,0.976631596742213
8.2,8.14,6.35616438356164,7.6986301369863,0.3825,0.7368,0.39,0.36,0.363,142,7416,1847,29819,2899,568,14061,30,3043,3426,4358,10721,389,17086758,592,30795,-72.3927007715557,-3.07459346906221,42,193,1,0.492855181015119
8.28,8.23,6.6027397260274,7.75342465753425,0.3932,0.7504,0.395,0.364,0.369,114,7623,1794,29844,2842,537,14075,32,3038,3664,4304,10379,389,17237268,591,31931,-72.3927007715557,-3.63361046343716,43,193,1,0.400882866391995
8.26,8.49,6.9041095890411,7.80821917808219,0.3964,0.7586,0.395,0.364,0.37,120,7737,1886,29827,2761,570,14129,32,3184,3731,4331,10104,389,17413472,592,33317,-72.3927007715557,-4.19262745781211,44,193,1,0.994990261820298
8.26,8.39,6.9041095890411,7.86301369863014,0.3867,0.7503,0.385,0.36,0.368,150,7816,2120,29836,2547,513,14225,34,3121,3703,4274,8789,402,17375963,585,34203,-72.3927007715557,-4.75164445218705,45,193,1,0.260998008345242
8.25,8.36,7.01369863013699,7.91780821917808,0.3851,0.7557,0.38,0.36,0.367,153,7883,2231,29834,2445,563,14325,36,2931,3643,4232,8674,402,17289803,584,34399,-72.3927007715557,-5.310661446562,46,193,1,0.66532471074016
8.3,8.43,7.3972602739726,7.91780821917808,0.3947,0.7743,0.385,0.364,0.37,149,7968,2260,29836,2431,561,14449,38,2914,3661,4255,8916,402,17129605,586,34617,-72.3927007715557,-5.86967844093695,47,193,1,0.964256616169518
8.31,8.53,7.64383561643836,7.97260273972603,0.3998,0.7892,0.39,0.368,0.374,188,8079,2199,29822,2256,552,14654,40,2797,3696,4311,9668,402,17116210,586,33793,-72.3927007715557,-6.4286954353119,48,193,1,0.671151036378406
8.25,8.41,7.6986301369863,8,0.3939,0.7885,0.38,0.364,0.365,212,8187,2090,29821,2341,553,14748,41,2854,3645,4312,8835,402,17393558,582,32275,-72.3927007715557,-6.98771242968684,49,193,1,0.299174856434414
8.24,8.3,8,7.97260273972603,0.4017,0.8092,0.385,0.364,0.368,223,8566,2090,29840,2255,547,14820,43,2793,3875,4302,9066,402,18055200,588,31880,-72.3927007715557,-7.54672942406179,50,193,1,0.531126526815322
8.28,8.55,8.52054794520548,7.83561643835616,0.4192,0.8429,0.395,0.372,0.374,235,8728,2135,29812,2244,473,14919,43,2713,3901,4436,10978,402,18747654,592,31214,-72.3927007715557,-8.10574641843674,51,193,1,0.001463175172423
8.36,8.87,8.93150684931507,7.72602739726027,0.4396,0.8853,0.415,0.388,0.382,256,8707,2166,29796,2164,445,15027,43,2773,3748,4584,11911,402,19705462,600,29126,-72.3927007715557,-8.66476341281169,52,193,1,0.883788809402268
8.33,8.94,8.73972602739726,7.72602739726027,0.4402,0.8914,0.41,0.384,0.382,267,8641,2101,29775,2067,499,15085,47,2827,3769,4814,11562,48,20234924,589,28592,-72.3927007715557,-9.22378040718663,53,193,1,0.404383857307768
8.28,9.03,8.52054794520548,7.86301369863014,0.4355,0.8901,0.405,0.38,0.378,341,8471,2179,29761,2150,524,15153,47,2803,3739,4872,11334,48,21317128,583,27972,-72.3927007715557,-9.78279740156158,54,193,1,0.301205586513473
8.3,9.15,8.52054794520548,7.91780821917808,0.4334,0.8958,0.405,0.388,0.38,360,8320,2226,29751,2016,456,15240,49,2918,3789,4904,11990,402,22794244,584,29340,-72.3927007715557,-10.3418143959365,55,193,1,0.95058159140845
8.28,9.31,8.35616438356164,8.02739726027397,0.4323,0.9026,0.405,0.392,0.381,313,8036,2092,29723,2176,528,15329,50,2915,3790,4833,11788,402,23752363,590,29744,-72.3927007715557,-10.9008313903115,56,193,1,0.460648193206215
8.37,9.35,8.08219178082192,7.91780821917808,0.4475,0.932,0.42,0.408,0.396,408,7908,2009,29704,2437,531,15498,50,2979,3922,4856,11890,402,25696292,596,29207,-72.3927007715557,-11.4598483846864,57,193,1,0.28764751104173
8.09,8.89,7.15068493150685,7.3972602739726,0.3853,0.8403,0.38,0.388,0.367,586,6740,2481,29130,2934,490,14395,26,3125,4585,5059,10179,264,27529074,544,27497,-72.3927007715557,-12.0188653790614,58,193,1,0.0846266385763814
7.35,7.79,5.91780821917808,6.73972602739726,0.2573,0.6434,0.3,0.3,0.266,1276,5155,2558,28771,2789,451,14067,20,2922,4822,5357,8691,264,28240441,441,26968,-72.3927007715557,-12.5778823734363,59,193,1,0.582181335168515
6.9,6.5,5.86301369863014,5.97260273972603,0.2316,0.6056,0.275,0.272,0.246,1746,4017,2558,28242,2238,440,14592,15,2460,4680,5320,8960,261,29562542,374,22020,-72.3927007715557,-13.1368993678113,60,193,1,0.153068697443093
7.1,6.69,6.24657534246575,6.82191780821918,0.3133,0.6594,0.245,0.296,0.2,601,8167,4954,29079,2419,440,15409,37,2828,5442,5371,8842,261,41179667,391,21185,-71.8336837771808,8.10574641843674,22,194,1,0.0730943061694905
7.59,6.97,6.49315068493151,7.72602739726027,0.385,0.7374,0.29,0.312,0.29,1179,6309,3518,29703,1946,479,14037,68,3000,5028,5342,10214,375,51318479,496,22314,-71.8336837771808,7.54672942406179,23,194,1,0.580564776830846
6.94,5.98,6.10958904109589,7.45205479452055,0.3438,0.688,0.23,0.276,0.247,1736,8055,3052,29688,2781,488,13579,61,2955,5265,5265,10155,388,60280508,467,23635,-71.8336837771808,6.98771242968684,24,194,1,0.287014752397109
6.72,5.64,5.83561643835616,7.56164383561644,0.3035,0.651,0.2,0.26,0.199,3522,6866,5163,29639,1543,479,15016,70,2978,5610,5357,9550,255,62083717,462,24807,-71.8336837771808,6.4286954353119,25,194,1,0.361920084401165
7.98,5.64,6.43835616438356,7.89041095890411,0.4232,0.807,0.325,0.336,0.317,1845,7907,2665,29860,1707,448,15921,89,3133,5000,5233,10900,255,64040301,533,24533,-71.8336837771808,5.86967844093695,26,194,1,0.724824693820157
8.1,7.57,6.54794520547945,7.80821917808219,0.4263,0.7777,0.39,0.364,0.368,202,8617,1474,29846,2472,541,14857,50,2511,3652,4617,12782,389,43923939,595,24423,-71.8336837771808,3.07459346906221,31,194,1,0.858311678125839
8.25,7.77,6.65753424657534,7.75342465753425,0.4337,0.7915,0.4,0.372,0.378,199,8096,1681,29824,2548,551,14710,45,2636,3493,4521,12943,389,36622471,601,26469,-71.8336837771808,2.51557647468726,32,194,1,0.347915686667056
8.25,8.54,6.63013698630137,7.72602739726027,0.4305,0.79,0.4,0.376,0.383,204,7043,1730,29783,2659,559,14424,37,2863,3469,4612,12640,389,29714735,599,27159,-71.8336837771808,1.95655948031232,33,194,1,0.961745605325867
8.27,8.52,6.65753424657534,7.6986301369863,0.4292,0.7903,0.405,0.38,0.387,232,6736,1882,29778,2667,525,14407,35,2808,3347,4613,12523,389,26322155,601,25828,-71.8336837771808,1.39754248593737,34,194,1,0.953569051566716
8.19,8.43,6.38356164383562,7.64383561643836,0.4073,0.7565,0.39,0.368,0.369,215,6618,1936,29795,2835,484,14329,34,2569,3310,4667,12362,389,21981014,595,28077,-71.8336837771808,0.838525491562421,35,194,1,0.206037376830358
8.16,8.32,6,7.58904109589041,0.3847,0.7215,0.37,0.348,0.354,192,6585,1968,29799,2911,487,14253,33,2523,3337,4585,11892,389,20529993,584,31464,-71.8336837771808,0.279508497187474,36,194,1,0.768244859070775
8.21,8.22,5.89041095890411,7.58904109589041,0.3774,0.7144,0.365,0.344,0.352,172,6624,1896,29794,3040,488,14219,32,2526,3241,4432,11108,389,19803645,581,32354,-71.8336837771808,-0.279508497187474,37,194,1,0.615531879840537
8.19,8.25,5.78082191780822,7.58904109589041,0.3672,0.7003,0.36,0.34,0.349,174,6719,1889,29820,3016,527,14147,32,2289,3166,4427,10595,389,18446093,577,32360,-71.8336837771808,-0.838525491562421,38,194,1,0.918922487452317
8.21,8.45,6.05479452054795,7.61643835616438,0.3769,0.7186,0.38,0.356,0.363,160,6857,1908,29814,2993,574,14132,31,2616,3387,4360,11720,389,18270105,587,30955,-71.8336837771808,-1.39754248593737,39,194,1,0.602537261209494
8.2,8.28,6.05479452054795,7.61643835616438,0.3761,0.7189,0.38,0.356,0.365,148,7011,1908,29838,2931,491,14081,32,2870,3504,4328,11957,389,18145391,586,29768,-71.8336837771808,-1.95655948031232,40,194,1,0.702138228304602
8.2,8.29,6.08219178082192,7.64383561643836,0.3742,0.7199,0.38,0.352,0.358,129,7390,1884,29824,2903,555,14062,31,2993,3465,4359,10725,389,17896328,584,30201,-71.8336837771808,-2.51557647468726,41,194,1,0.743674955204088
8.19,8.28,6.27397260273973,7.67123287671233,0.3815,0.7352,0.39,0.36,0.368,133,7606,1847,29815,2940,561,14010,30,3139,3597,4360,10752,389,17792676,588,30553,-71.8336837771808,-3.07459346906221,42,194,1,0.385102276784062
8.22,8.16,6.52054794520548,7.6986301369863,0.399,0.758,0.4,0.364,0.375,109,7835,1794,29850,2814,521,14069,32,3078,3692,4309,10700,389,17764253,591,31970,-71.8336837771808,-3.63361046343716,43,194,1,0.25150378917494
8.25,8.37,6.65753424657534,7.75342465753425,0.3913,0.7579,0.395,0.364,0.372,126,7985,1886,29832,2852,571,14114,31,3226,3840,4336,10770,389,17700597,590,33224,-71.8336837771808,-4.19262745781211,44,194,1,0.036759737425849
8.25,8.36,6.6027397260274,7.78082191780822,0.387,0.7544,0.385,0.356,0.368,125,8073,2120,29838,2580,530,14198,34,3038,3797,4234,10520,389,17571054,584,33217,-71.8336837771808,-4.75164445218705,45,194,1,0.472122874247366
8.24,8.38,6.71232876712329,7.86301369863014,0.3869,0.7598,0.385,0.36,0.369,145,8141,2231,29832,2533,527,14316,35,2953,3756,4217,9723,402,17456578,584,34507,-71.8336837771808,-5.310661446562,46,194,1,0.645072328435394
8.25,8.41,6.98630136986301,7.91780821917808,0.3906,0.7682,0.38,0.36,0.367,145,8218,2260,29828,2485,561,14411,37,2948,3750,4263,8790,402,17239956,584,34412,-71.8336837771808,-5.86967844093695,47,194,1,0.278969940402046
8.29,8.48,7.26027397260274,7.94520547945205,0.3977,0.7854,0.385,0.368,0.37,175,8341,2199,29827,2348,554,14595,40,2834,3683,4287,8654,402,17176265,584,33525,-71.8336837771808,-6.4286954353119,48,194,1,0.517860909872254
8.26,8.42,7.45205479452055,7.97260273972603,0.397,0.7949,0.385,0.364,0.368,210,8461,2090,29829,2313,550,14712,41,2773,3736,4341,8911,402,17439402,583,32193,-71.8336837771808,-6.98771242968684,49,194,1,0.245666638599838
8.3,8.47,7.94520547945205,7.97260273972603,0.4155,0.8337,0.395,0.372,0.376,198,8785,2090,29837,2250,545,14827,43,2741,3888,4394,9848,402,18077298,591,31016,-71.8336837771808,-7.54672942406179,50,194,1,0.297508174424547
8.3,8.79,8.41095890410959,7.97260273972603,0.4274,0.855,0.4,0.372,0.375,233,8930,2135,29802,2172,525,14926,44,2724,3778,4482,10937,402,18713933,592,29886,-71.8336837771808,-8.10574641843674,51,194,1,0.650474093241864
8.34,9,8.6027397260274,7.91780821917808,0.4389,0.8796,0.405,0.38,0.374,260,8950,2166,29783,2188,460,15013,43,2752,3488,4627,11883,402,19384421,596,29157,-71.8336837771808,-8.66476341281169,52,194,1,0.891393305520928
8.31,8.94,8.6027397260274,7.78082191780822,0.4363,0.8852,0.4,0.38,0.375,292,8966,2101,29769,2107,451,15059,46,2775,3553,4829,11483,402,19711437,587,27834,-71.8336837771808,-9.22378040718663,53,194,1,0.861106466709371
8.26,9,8.52054794520548,7.78082191780822,0.4318,0.8845,0.395,0.376,0.374,357,8831,2179,29772,2095,527,15124,49,2856,3858,4915,10704,48,20389218,581,27093,-71.8336837771808,-9.78279740156158,54,194,1,0.209915076762285
8.25,9.1,8.54794520547945,7.89041095890411,0.4329,0.8937,0.395,0.376,0.373,389,8684,2226,29756,2017,485,15222,49,2999,3850,4889,11676,48,21802071,582,28062,-71.8336837771808,-10.3418143959365,55,194,1,0.399093911604274
8.31,9.31,8.57534246575342,8,0.4432,0.9175,0.41,0.392,0.386,448,8435,2092,29731,2009,521,15369,52,2888,3865,4766,11621,48,22900189,592,28826,-71.8336837771808,-10.9008313903115,56,194,1,0.887883023404443
8.38,9.33,8.16438356164384,8.05479452054795,0.4492,0.9301,0.415,0.4,0.394,474,8157,2009,29706,2383,532,15482,50,2963,3980,4859,11769,402,25170572,594,28839,-71.8336837771808,-11.4598483846864,57,194,1,0.25652801190383
8.29,8.7,7.45205479452055,8.16438356164384,0.4195,0.8845,0.4,0.404,0.387,754,7151,2481,29392,2329,509,14868,38,3094,4336,4967,10994,402,27295445,574,27925,-71.8336837771808,-12.0188653790614,58,194,1,0.966801604367428
7.7,7.7,6.65753424657534,7.64383561643836,0.3081,0.7049,0.33,0.352,0.341,2122,5419,2558,28886,4295,480,14000,19,3146,4777,5153,9433,261,28080392,515,27406,-71.8336837771808,-12.5778823734363,59,194,1,0.619157352979331
