GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,ELEVATION,BCCMASS,BCdepo,TA,RF,SW,VPD,Ndepo,LAI,longitude,latitude,indRows,indCols,Region,randomNum
3713,7076,79,91,25,4454,593,29958,1307,15759,73,17170638,53,-62.3303948728066,9.22378040718663,20,211,1,0.97069897317612
3680,7189,83,97,55,4428,554,29949,1181,15947,74,16778849,55,-62.3303948728066,8.66476341281169,21,211,1,0.841244015022289
3609,7095,82,98,110,4357,855,29753,1458,15848,61,16352355,55,-62.3303948728066,8.10574641843674,22,211,1,0.0785482063545127
4018,7888,94,111,291,4434,605,29879,1496,16435,81,14928825,54,-62.3303948728066,6.98771242968684,24,211,1,0.237598887672087
3468,7158,76,93,448,4383,882,29585,2321,15424,43,14245503,51,-62.3303948728066,6.4286954353119,25,211,1,0.817570881268703
3113,6756,67,84,536,4025,1201,29482,2856,15281,38,12607740,51,-62.3303948728066,5.86967844093695,26,211,1,0.405828714806259
3257,6938,68,83,563,3895,1133,29287,4018,15593,34,10845965,53,-62.3303948728066,5.310661446562,27,211,1,0.466312220637624
3413,7118,68,84,459,4390,1177,29607,2583,15739,44,10963487,55,-62.3303948728066,4.75164445218705,28,211,1,0.951536218081585
4171,8070,84,102,477,4871,1103,29669,2630,15913,43,14575128,58,-62.3303948728066,4.19262745781211,29,211,1,0.965005305843558
4724,8721,94,113,750,5497,1103,29803,2416,15765,55,18255781,59,-62.3303948728066,3.63361046343716,30,211,1,0.765284866775821
4551,8554,91,108,533,5964,957,29803,2426,15426,56,19839627,59,-62.3303948728066,3.07459346906221,31,211,1,0.574533590173997
4603,8547,91,107,325,6248,1210,29833,2266,15222,57,20899173,59,-62.3303948728066,2.51557647468726,32,211,1,0.915925025450221
4416,8226,86,99,299,6689,1343,29853,2531,14985,54,21051304,60,-62.3303948728066,1.95655948031232,33,211,1,0.49543240879036
4219,7960,83,95,175,6515,1539,29807,3423,14928,42,21130161,59,-62.3303948728066,1.39754248593737,34,211,1,0.166012377080293
3887,7400,75,87,86,6910,1388,29912,2698,14548,50,21489666,58,-62.3303948728066,0.838525491562421,35,211,1,0.325997669971674
3833,7315,75,87,50,7119,1499,29910,2714,14260,48,22083166,58,-62.3303948728066,0.279508497187474,36,211,1,0.296436106009726
3916,7472,78,90,48,7409,1515,29892,2743,14174,42,22379097,58,-62.3303948728066,-0.279508497187474,37,211,1,0.558298491530906
3964,7563,79,94,35,7720,1475,29908,2966,14109,38,21241446,59,-62.3303948728066,-0.838525491562421,38,211,1,0.0674768030510901
3882,7444,78,90,50,8062,1490,29923,2876,13963,41,20579711,58,-62.3303948728066,-1.39754248593737,39,211,1,0.0689778462108583
3817,7397,76,88,50,8552,1490,29877,2912,14068,35,22264288,59,-62.3303948728066,-1.95655948031232,40,211,1,0.166784582313363
3832,7484,76,87,58,9841,1785,29896,2658,14164,42,22973405,59,-62.3303948728066,-2.51557647468726,41,211,1,0.947438262628722
3859,7605,77,89,60,10629,1855,29907,2521,14174,45,21020039,59,-62.3303948728066,-3.07459346906221,42,211,1,0.811088417621082
3840,7634,76,89,43,11347,1857,29940,2832,14355,42,19654060,58,-62.3303948728066,-3.63361046343716,43,211,1,0.710455692980488
3803,7682,75,88,55,11906,1921,29936,2757,14414,43,19254667,58,-62.3303948728066,-4.19262745781211,44,211,1,0.970245561677518
3824,7752,74,86,59,12220,1981,29921,2754,14370,42,19334562,57,-62.3303948728066,-4.75164445218705,45,211,1,0.998426789341871
3855,7863,74,88,42,12424,1960,29903,2740,14432,42,19560735,57,-62.3303948728066,-5.310661446562,46,211,1,0.987454806749042
3870,7936,73,87,59,12704,1915,29908,2717,14476,44,19755848,57,-62.3303948728066,-5.86967844093695,47,211,1,0.150086578018891
3902,8017,74,86,72,13009,1978,29943,2676,14550,49,20136031,57,-62.3303948728066,-6.4286954353119,48,211,1,0.958478804453122
3965,8174,74,87,63,13306,2289,29931,2701,14585,50,21489194,58,-62.3303948728066,-6.98771242968684,49,211,1,0.53045904923442
4072,8460,76,90,61,14904,2289,29925,2690,14612,52,24523232,58,-62.3303948728066,-7.54672942406179,50,211,1,0.0740865173899161
4115,8587,77,91,76,16115,2530,29934,2539,14724,61,27644577,58,-62.3303948728066,-8.10574641843674,51,211,1,0.311820903915726
4122,8631,77,91,96,16447,2450,29937,2448,14844,63,29924277,58,-62.3303948728066,-8.66476341281169,52,211,1,0.895170779995606
4273,8965,78,90,110,17592,2734,29918,2224,15072,70,30881860,58,-62.3303948728066,-9.22378040718663,53,211,1,0.834768311582722
4381,9613,82,94,244,15168,2586,29892,1859,15751,79,36285795,60,-62.3303948728066,-11.4598483846864,57,211,1,0.00234875567974879
4400,9795,85,97,187,14493,2735,29797,2119,15604,66,37106982,59,-62.3303948728066,-12.0188653790614,58,211,1,0.64020984616491
4438,9986,85,96,174,14661,2372,29857,1862,15642,67,36704037,59,-62.3303948728066,-12.5778823734363,59,211,1,0.803182575087435
4279,9789,81,92,155,15003,2372,29887,1813,15692,71,35605998,58,-62.3303948728066,-13.1368993678113,60,211,1,0.245130755184197
4687,10597,92,105,158,14785,2343,29828,1954,15642,64,34629267,60,-62.3303948728066,-13.6959163621862,61,211,1,0.0641222317658926
4754,10742,93,106,170,14231,2319,29823,1773,15624,63,34738983,60,-62.3303948728066,-14.2549333565612,62,211,1,0.263148319353776
4909,11034,97,110,203,13858,2270,29771,1656,15600,62,36901404,60,-62.3303948728066,-14.8139503509361,63,211,1,0.102720361262892
4864,10987,95,109,291,13520,2132,29742,1586,15511,63,38967997,59,-62.3303948728066,-15.3729673453111,64,211,1,0.483719024833911
3572,6851,73,88,14,4387,915,29918,1723,14067,58,10116247,51,-61.7713778784317,9.78279740156158,19,212,1,0.41888446265122
3680,7050,79,91,9,4454,821,29919,1486,15462,60,15043452,52,-61.7713778784317,9.22378040718663,20,212,1,0.381289008027337
3832,7477,89,104,17,4428,646,29902,1308,15674,60,13857528,54,-61.7713778784317,8.66476341281169,21,212,1,0.886765115012407
3722,7311,87,104,324,4357,829,29724,1505,15633,47,15029423,52,-61.7713778784317,8.10574641843674,22,212,1,0.420557514837392
3733,7466,91,108,278,4237,800,29916,1106,16013,89,14822515,53,-61.7713778784317,7.54672942406179,23,212,1,0.283847869017151
3958,7761,93,109,259,4434,566,29913,1471,16209,84,14447243,55,-61.7713778784317,6.98771242968684,24,212,1,0.0481811440107028
3872,7643,87,104,537,4383,529,29728,2569,15420,51,13887448,56,-61.7713778784317,6.4286954353119,25,212,1,0.219165982554382
2843,6429,64,84,851,4025,1138,29350,3205,15321,35,12540418,49,-61.7713778784317,5.86967844093695,26,212,1,0.23917601408698
2852,6490,62,81,869,3895,829,29341,2303,16135,44,11157328,52,-61.7713778784317,5.310661446562,27,212,1,0.02925848703723
3470,7272,71,87,572,4390,1281,29527,2430,16008,51,11408868,56,-61.7713778784317,4.75164445218705,28,212,1,0.702310918358637
4393,8321,88,106,589,4871,749,29659,2571,16008,50,15099131,60,-61.7713778784317,4.19262745781211,29,212,1,0.00763555477239597
4712,8624,92,108,427,5497,749,29894,2283,15894,68,18850075,60,-61.7713778784317,3.63361046343716,30,212,1,0.610920680279354
4584,8540,91,107,362,5964,667,29866,2318,15573,65,20418613,59,-61.7713778784317,3.07459346906221,31,212,1,0.408089537451172
4537,8413,89,104,306,6248,1063,29888,2176,15338,64,21030364,59,-61.7713778784317,2.51557647468726,32,212,1,0.248946674813356
4449,8281,87,102,214,6689,1115,29774,2440,14876,49,20555472,58,-61.7713778784317,1.95655948031232,33,212,1,0.652459724145901
4153,7835,81,93,161,6515,1215,29839,2513,14936,51,20328650,58,-61.7713778784317,1.39754248593737,34,212,1,0.320277088369962
3718,7156,71,83,72,6910,1366,29917,2785,14666,49,20365269,57,-61.7713778784317,0.838525491562421,35,212,1,0.103672124495835
3651,7069,71,84,49,7119,1645,29908,2766,14279,44,20977884,57,-61.7713778784317,0.279508497187474,36,212,1,0.535564894512648
3895,7459,78,91,43,7409,1640,29894,2795,14154,40,21283415,59,-61.7713778784317,-0.279508497187474,37,212,1,0.164870242477034
4120,7826,83,98,40,7720,1592,29897,2945,14068,36,21836245,60,-61.7713778784317,-0.838525491562421,38,212,1,0.883438702353724
4002,7658,80,95,37,8062,1662,29926,2917,13932,40,19274271,59,-61.7713778784317,-1.39754248593737,39,212,1,0.666457012048093
3746,7344,74,86,47,8552,1662,29875,3033,14046,35,20800068,58,-61.7713778784317,-1.95655948031232,40,212,1,0.847742491914359
3804,7508,76,87,55,9841,1536,29887,2800,14099,39,22792882,59,-61.7713778784317,-2.51557647468726,41,212,1,0.762661063721127
3854,7654,77,89,57,10629,1529,29898,2879,14075,40,21466541,59,-61.7713778784317,-3.07459346906221,42,212,1,0.807013774619851
3881,7735,77,90,51,11347,1654,29931,2859,14302,41,20117028,59,-61.7713778784317,-3.63361046343716,43,212,1,0.632952443655251
3798,7687,72,85,48,11906,2030,29947,2810,14338,43,19251751,57,-61.7713778784317,-4.19262745781211,44,212,1,0.710427307863708
3832,7806,73,85,43,12220,1870,29900,2828,14370,41,19288917,58,-61.7713778784317,-4.75164445218705,45,212,1,0.688663539117781
3899,7962,74,86,51,12424,1764,29903,2798,14423,43,19394441,58,-61.7713778784317,-5.310661446562,46,212,1,0.320947861137131
3977,8099,75,88,64,12704,1876,29918,2760,14506,45,19377250,58,-61.7713778784317,-5.86967844093695,47,212,1,0.531648494500774
3999,8194,75,88,59,13009,2046,29929,2732,14503,48,20059977,58,-61.7713778784317,-6.4286954353119,48,212,1,0.873193957609839
3983,8253,75,88,55,13306,2570,29925,2709,14541,51,21598607,58,-61.7713778784317,-6.98771242968684,49,212,1,0.0545396739097971
4133,8567,78,90,70,14904,2570,29922,2703,14615,53,24493058,59,-61.7713778784317,-7.54672942406179,50,212,1,0.500400775515181
4213,8762,78,91,92,16115,2704,29935,2533,14732,64,27351308,59,-61.7713778784317,-8.10574641843674,51,212,1,0.432763214528361
4130,8749,76,89,97,16447,2851,29948,2427,14835,69,30049749,58,-61.7713778784317,-8.66476341281169,52,212,1,0.904282491633212
4163,8874,77,90,112,17592,2918,29927,2313,15021,70,31331282,58,-61.7713778784317,-9.22378040718663,53,212,1,0.630183351426678
4301,9235,79,92,179,17102,2671,29923,2176,15080,71,33927775,58,-61.7713778784317,-9.78279740156158,54,212,1,0.983036222076956
4309,9343,80,92,187,15976,2593,29915,2095,15217,74,35463388,58,-61.7713778784317,-10.3418143959365,55,212,1,0.585200339522547
4442,9594,82,94,218,15362,2577,29913,1867,15830,79,35720941,59,-61.7713778784317,-10.9008313903115,56,212,1,0.840636517595249
4451,10036,86,97,224,14661,2324,29840,1958,15587,69,35375152,59,-61.7713778784317,-12.5778823734363,59,212,1,0.468813780579663
4154,9453,76,86,182,15003,2324,29887,1789,15697,73,33743267,56,-61.7713778784317,-13.1368993678113,60,212,1,0.545222329693841
4621,10483,89,100,207,14785,2320,29852,1794,15678,69,32240268,60,-61.7713778784317,-13.6959163621862,61,212,1,0.17910412094158
4766,10816,94,106,186,14231,2118,29818,1788,15704,65,32103903,60,-61.7713778784317,-14.2549333565612,62,212,1,0.634461696770441
4878,11034,97,109,200,13858,2206,29789,1634,15687,65,33809851,60,-61.7713778784317,-14.8139503509361,63,212,1,0.96295877536838
4100,7805,98,114,132,4074,688,29904,1786,14477,56,8843547,53,-61.2123608840567,10.3418143959365,18,213,1,0.534013751451731
3498,6808,73,91,7,4263,711,29894,2061,15902,50,12635726,52,-61.2123608840567,9.22378040718663,20,213,1,0.479614252288398
3515,6887,61,92,7,4259,857,29887,1908,15357,47,12159301,51,-61.2123608840567,8.66476341281169,21,213,1,0.793666083025936
3674,7227,84,98,251,4291,863,29857,1819,15260,49,12969959,51,-61.2123608840567,8.10574641843674,22,213,1,0.0927137188642948
3796,7521,92,108,329,4294,953,29836,1319,15433,62,13483882,52,-61.2123608840567,7.54672942406179,23,213,1,0.880799542861342
3809,7514,90,103,181,4397,916,29884,1140,15805,76,13783032,54,-61.2123608840567,6.98771242968684,24,213,1,0.00387353551348724
3676,7402,86,103,169,4356,1293,29631,1908,15570,52,13452676,57,-61.2123608840567,6.4286954353119,25,213,1,0.511529092199426
2997,6620,70,88,748,4022,1382,29456,1789,15387,44,12496568,50,-61.2123608840567,5.86967844093695,26,213,1,0.678463634320796
2494,5948,59,76,1270,3917,1082,29361,1883,15678,42,11497710,44,-61.2123608840567,5.310661446562,27,213,1,0.565747646843948
3386,7308,76,93,889,4231,907,29502,2235,16066,56,11882947,56,-61.2123608840567,4.75164445218705,28,213,1,0.478458646745197
4089,7988,84,103,642,4765,571,29870,2074,16393,86,15640594,59,-61.2123608840567,4.19262745781211,29,213,1,0.320512844148039
4626,8453,88,99,139,6093,609,30009,1959,15811,93,20998914,59,-61.2123608840567,3.07459346906221,31,213,1,0.601579798458235
4512,8405,87,99,174,6330,904,29966,2087,15343,79,21161703,53,-61.2123608840567,2.51557647468726,32,213,1,0.913152742372502
4174,7825,82,94,125,6577,1067,29927,2565,14802,57,20062169,59,-61.2123608840567,1.95655948031232,33,213,1,0.68251781671711
3627,6999,68,81,174,6622,1199,29928,2564,14675,55,19530685,57,-61.2123608840567,1.39754248593737,34,213,1,0.946733471115376
3576,6926,68,81,50,6868,1404,29904,2714,14370,47,19240184,56,-61.2123608840567,0.838525491562421,35,213,1,0.0990890086376651
3540,6827,67,80,48,7118,1720,29895,2800,14200,43,19860253,55,-61.2123608840567,0.279508497187474,36,213,1,0.511028924158354
3879,7424,76,89,44,7360,1672,29881,2880,14124,39,20169554,58,-61.2123608840567,-0.279508497187474,37,213,1,0.11012834018281
3901,7505,77,90,49,7629,1627,29865,2939,13949,35,20820415,59,-61.2123608840567,-0.838525491562421,38,213,1,0.545261877330557
3993,7697,79,94,45,7994,1614,29861,3105,13973,35,20108185,59,-61.2123608840567,-1.39754248593737,39,213,1,0.688785898972834
3782,7449,74,89,37,8603,1614,29919,3051,14126,42,19004538,58,-61.2123608840567,-1.95655948031232,40,213,1,0.147416988338171
3904,7691,78,90,58,10138,1670,29937,3011,14270,45,21172804,59,-61.2123608840567,-2.51557647468726,41,213,1,0.77756103760802
3874,7710,76,89,46,11037,1623,29934,3044,14391,46,19956982,58,-61.2123608840567,-3.07459346906221,42,213,1,0.39905123310678
3838,7766,75,88,43,11865,1777,29941,2733,14315,46,19167924,58,-61.2123608840567,-3.63361046343716,43,213,1,0.898299948178677
3806,7750,73,86,40,12345,2023,29923,2746,14317,46,19722239,58,-61.2123608840567,-4.19262745781211,44,213,1,0.30704387392557
3821,7833,73,85,51,12601,1921,29925,2854,14472,47,19102286,58,-61.2123608840567,-4.75164445218705,45,213,1,0.0610511462357189
3878,7970,73,86,57,12798,1909,29947,2774,14535,52,19218518,58,-61.2123608840567,-5.310661446562,46,213,1,0.219471144449904
4045,8242,76,89,62,13085,1990,29933,2831,14499,47,18609526,58,-61.2123608840567,-5.86967844093695,47,213,1,0.0828329370324061
3996,8231,75,89,68,13333,2110,29921,2737,14540,50,20175414,58,-61.2123608840567,-6.4286954353119,48,213,1,0.950395335131906
4023,8358,76,89,70,13572,2358,29923,2705,14560,53,21392904,58,-61.2123608840567,-6.98771242968684,49,213,1,0.0163706608566853
4121,8565,77,91,84,14888,2358,29929,2666,14595,58,24174115,58,-61.2123608840567,-7.54672942406179,50,213,1,0.114668433182841
4140,8690,77,91,116,16337,2293,29933,2545,14757,64,26987516,58,-61.2123608840567,-8.10574641843674,51,213,1,0.0124099459694967
4170,8818,77,90,112,16496,2405,29936,2442,14790,69,30130866,58,-61.2123608840567,-8.66476341281169,52,213,1,0.216227329276232
4225,9028,78,91,130,17064,2574,29924,2366,14907,72,31759799,58,-61.2123608840567,-9.22378040718663,53,213,1,0.011427528814081
4319,9307,80,93,162,16536,2473,29918,2308,15011,73,35049675,59,-61.2123608840567,-9.78279740156158,54,213,1,0.64244926558009
4379,9463,80,93,217,15422,2435,29910,2205,15155,75,36538466,58,-61.2123608840567,-10.3418143959365,55,213,1,0.516990939531608
4483,9700,82,95,223,14970,2435,29894,2049,15461,77,36397138,59,-61.2123608840567,-10.9008313903115,56,213,1,0.245542144387298
4695,10074,86,98,217,14959,2410,29865,2077,15633,76,35837536,59,-61.2123608840567,-11.4598483846864,57,213,1,0.193747340053374
4391,9780,80,89,272,14734,2239,29848,1772,15722,76,35008301,59,-61.2123608840567,-12.0188653790614,58,213,1,0.0908705781480208
4149,9516,76,85,377,14528,2196,29829,1820,15775,74,34025853,57,-61.2123608840567,-12.5778823734363,59,213,1,0.368441665384023
4214,9753,77,87,225,14640,2196,29843,1840,15818,74,31851215,58,-61.2123608840567,-13.1368993678113,60,213,1,0.00779291063747434
4683,10622,92,104,175,14571,2178,29825,1795,15892,72,29811662,60,-61.2123608840567,-13.6959163621862,61,213,1,0.602701319215812
4524,10389,87,98,194,14009,2441,29818,1811,15912,71,29415238,59,-61.2123608840567,-14.2549333565612,62,213,1,0.478854744051061
4544,10458,86,97,238,13882,2354,29867,1401,15880,84,30610536,58,-61.2123608840567,-14.8139503509361,63,213,1,0.308117688829788
3558,7020,80,93,59,4238,863,29867,1754,15457,50,11940227,51,-60.6533438896818,8.10574641843674,22,214,1,0.744444447627629
3663,7287,87,101,177,4305,953,29808,1463,14997,53,12814565,51,-60.6533438896818,7.54672942406179,23,214,1,0.839349277568775
3633,7264,87,100,172,4455,916,29825,1335,15222,59,13450927,51,-60.6533438896818,6.98771242968684,24,214,1,0.262431920229879
3149,6696,74,88,322,4363,1293,29565,1688,15078,41,13235290,49,-60.6533438896818,6.4286954353119,25,214,1,0.514238061322073
2986,6600,71,88,810,4183,1382,29575,1579,14882,49,12474643,49,-60.6533438896818,5.86967844093695,26,214,1,0.4467741275926
2873,6443,68,86,1055,4092,1082,29536,1953,14795,46,11667900,50,-60.6533438896818,5.310661446562,27,214,1,0.341211145567738
2436,5977,66,88,986,4114,907,29587,1577,16237,72,12119986,52,-60.6533438896818,4.75164445218705,28,214,1,0.839141805139886
3750,7359,77,90,116,6096,904,29971,2058,15279,81,21227373,57,-60.6533438896818,2.51557647468726,32,214,1,0.982492501505978
4113,7780,82,94,116,6097,1067,29902,2439,14813,60,19815517,58,-60.6533438896818,1.95655948031232,33,214,1,0.626464501073332
4095,7696,80,91,67,6226,1199,29900,2623,14704,54,19131703,59,-60.6533438896818,1.39754248593737,34,214,1,0.181275170605328
3949,7462,77,89,51,6693,1404,29884,2724,14390,44,18677641,59,-60.6533438896818,0.838525491562421,35,214,1,0.123017016857453
3865,7356,75,88,46,6999,1720,29878,2856,14212,41,19301438,58,-60.6533438896818,0.279508497187474,36,214,1,0.579968709639967
3967,7537,77,89,49,7154,1672,29869,2990,14126,38,19612623,59,-60.6533438896818,-0.279508497187474,37,214,1,0.328535803427897
3953,7588,77,89,57,7461,1627,29867,2941,13962,36,20312499,59,-60.6533438896818,-0.838525491562421,38,214,1,0.26818637266786
4029,7775,80,93,62,7924,1614,29880,3018,13958,38,21190846,59,-60.6533438896818,-1.39754248593737,39,214,1,0.550239103808507
3829,7554,75,90,57,8670,1614,29890,3307,14044,42,21648679,58,-60.6533438896818,-1.95655948031232,40,214,1,0.180516896172902
3741,7495,74,89,58,10283,1670,29942,3191,14161,49,18720174,58,-60.6533438896818,-2.51557647468726,41,214,1,0.678491869414882
3906,7755,77,90,56,11238,1623,29991,3256,14472,56,17088630,58,-60.6533438896818,-3.07459346906221,42,214,1,0.0556884902568199
3718,7643,74,87,30,12177,1777,29928,2984,14311,42,18132579,57,-60.6533438896818,-3.63361046343716,43,214,1,0.0340571844812154
3734,7681,72,86,46,12666,2023,29923,2929,14243,45,19213661,57,-60.6533438896818,-4.19262745781211,44,214,1,0.286518454768013
3769,7798,73,86,46,12900,1921,29941,2919,14549,47,19008970,57,-60.6533438896818,-4.75164445218705,45,214,1,0.0773900470329255
3937,8077,75,88,51,13118,1909,29969,2592,14593,55,18542789,58,-60.6533438896818,-5.310661446562,46,214,1,0.900572290255528
