YY,MM,DD,system_index,QC_500m,Range,SensorAzimuth,SensorZenith,SolarAzimuth,SolarZenith,date1,date_end,date_start,ecoregion,flux_data,flux_sitenames,gflags,granule_pnt,iobs_res,koeppen_geiger,landcover_igbp,num_observations_1km,num_observations_500m,obscov_500m,orbit_pnt,primary_veg_type,q_scan,secondary_veg_type,site_num,sitename,state_1km,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,wwf_biome,x_geo,Var38,Var39,,
2014,10,16,2014_10_16_0000000000000000014e,1073741824,39055,-7320,4638,17694,5345,16359,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,17,1,DB,6,EN,64,acadia,1041,4675,5124,5080,4883,4852,3292,1849,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,17,2014_10_17_0000000000000000014e,1073741824,33708,9762,3479,16053,5573,16360,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,3,1,39,1,DB,15,EN,64,acadia,1041,4392,5402,4177,4297,5025,4852,3605,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,18,2014_10_18_0000000000000000014e,1073741824,33062,-7578,3283,17339,5436,16361,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,25,1,DB,15,EN,64,acadia,1041,2895,3870,3103,2997,3923,3640,2663,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,19,2014_10_19_0000000000000000014e,1073741824,40169,9559,4826,15736,5719,16362,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,4,1,21,0,DB,1,EN,64,acadia,1041,3775,4485,3633,3734,4724,4026,3767,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,20,2014_10_20_0000000000000000014e,1073741824,29212,-7945,1480,16994,5537,16363,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,43,1,DB,15,EN,64,acadia,80,582,2610,260,439,3181,1854,833,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,21,2014_10_21_0000000000000000014e,1073741824,48027,9354,5809,15428,5874,16364,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,3,2,4,0,DB,15,EN,64,acadia,1041,6390,6315,6214,6316,6144,3100,1826,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,22,2014_10_22_0000000000000000014e,1073741824,28493,10007,636,16656,5650,16365,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,2,1,32,1,DB,15,EN,64,acadia,1041,8514,8440,8607,8574,6869,2601,1429,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,23,2014_10_23_0000000000000000014e,1073741824,42516,-7124,5163,17919,5591,16366,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,4,2,16,1,DB,1,EN,64,acadia,1041,7483,7284,7812,7582,5873,3744,2473,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,24,2014_10_24_0000000000000000014e,1073741824,31252,9930,2640,16327,5775,16367,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,3,1,27,1,DB,15,EN,64,acadia,1041,8548,8697,8352,8506,7568,5967,3640,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,25,2014_10_25_0000000000000000014e,1073755137,35806,-7370,4004,17569,5670,16368,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,27,1,DB,15,EN,64,acadia,144,303,1905,-100,179,1911,1191,486,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,27,2014_10_27_0000000000000000014e,1073741824,30786,-7699,2430,17229,5760,16370,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,38,1,DB,15,EN,64,acadia,1041,2811,3484,2973,2861,3382,2979,2064,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,28,2014_10_28_0000000000000000014e,1073741824,44073,9414,5369,15697,6054,16371,2019-01-13,2007-03-15,8,false,,0,0,3,Dfb,5,7,2,16,0,DB,12,EN,64,acadia,1041,6434,6523,6380,6402,6162,5329,3438,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,30,2014_10_30_0000000000000000014e,1073741824,46136,-7026,5605,-17889,5829,16373,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,4,2,16,1,DB,5,EN,64,acadia,1041,1825,2744,1958,1903,2690,2512,2068,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,10,31,2014_10_31_0000000000000000014e,1073741824,29498,10130,1706,16565,5974,16374,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,54,1,DB,15,EN,64,acadia,80,533,2431,160,405,3034,1912,939,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,1,2014_11_01_0000000000000000014e,1073741824,38935,-7335,4618,17767,5895,16375,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,4,1,25,1,DB,6,EN,64,acadia,1041,9058,8896,9345,9024,6755,4729,2541,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,2,2014_11_02_0000000000000000014e,1075838976,33805,9854,3508,16245,6096,16376,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,3,1,35,1,DB,15,EN,64,acadia,1041,10411,9921,10320,10408,7745,3963,2455,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,3,2014_11_03_0000000000000000014e,1073741824,32938,-7482,3245,17427,5973,16377,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,21,1,DB,15,EN,64,acadia,1297,2233,3816,2135,2270,2742,1112,558,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,4,2014_11_04_0000000000000000014e,1073741824,40359,9555,4856,15934,6229,16378,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,4,1,19,0,DB,12,EN,64,acadia,1041,5728,5997,5693,5684,6243,5407,4838,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,5,2014_11_05_0000000000000000014e,1073741824,29144,-7812,1425,17095,6063,16379,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,30,1,DB,15,EN,64,acadia,1809,2639,3037,2836,2708,2750,1746,1149,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,6,2014_11_06_0000000000000000014e,1073741824,48243,9306,5831,15631,6370,16380,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,5,2,12,0,DB,3,EN,64,acadia,1041,7114,7029,6957,7037,5995,3223,1838,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,7,2014_11_07_0000000000000000014e,1073741824,28525,10600,702,16768,6162,16381,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,45,1,DB,15,EN,64,acadia,1041,9196,9373,9006,9138,8877,6015,4322,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,8,2014_11_08_0000000000000000014e,1073741824,42285,-7153,5132,17931,6105,16382,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,2,19,1,DB,9,EN,64,acadia,144,238,1776,85,219,2113,1158,573,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,9,2014_11_09_0000000000000000014e,1073741824,31382,9923,2696,16448,6273,16383,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,27,1,DB,15,EN,64,acadia,1041,4220,4752,4254,4258,4993,3721,2736,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,10,2014_11_10_0000000000000000014e,1073741824,35631,-7446,3965,17597,6172,16384,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,29,1,DB,15,EN,64,acadia,1041,1795,2604,1851,1810,2647,2423,1859,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,11,2014_11_11_0000000000000000014e,1073741824,36998,9660,4264,16134,6393,16385,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,3,1,17,0,DB,15,EN,64,acadia,144,516,2628,225,502,3040,1846,985,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,12,2014_11_12_0000000000000000014e,1073741824,30627,-7664,2356,17264,6248,16386,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,34,1,DB,15,EN,64,acadia,1041,6602,6506,6911,6677,6318,3751,2186,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,13,2014_11_13_0000000000000000014e,1073741824,44327,9510,5401,15828,6522,16387,2019-01-13,2007-03-15,8,false,,0,0,2,Dfb,5,5,2,15,0,DB,12,EN,64,acadia,8264,490,2023,95,413,1981,1382,653,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,14,2014_11_14_0000000000000000014e,1073741824,28395,-8427,341,16939,6335,16388,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,39,1,DB,15,EN,64,acadia,1041,9665,9522,9605,9579,7422,4845,3532,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,15,2014_11_15_0000000000000000014e,1073741824,45868,-7034,5573,-17932,6296,16389,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,7,2,14,1,DB,8,EN,64,acadia,40978,1214,2168,1396,1292,1443,770,385,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,16,2014_11_16_0000000000000000014e,1073741824,29590,9940,1760,16620,6433,16390,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,30,1,DB,15,EN,64,acadia,1041,4030,4403,4190,4151,3359,1526,808,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,17,2014_11_17_0000000000000000014e,1073741824,38782,-7291,4589,17739,6349,16391,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,26,1,DB,15,EN,64,acadia,1041,8585,8295,8792,8609,6753,3080,1975,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,18,2014_11_18_0000000000000000014e,1073741824,33923,9833,3537,16308,6540,16392,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,3,1,38,1,DB,15,EN,64,acadia,1041,4307,4371,4688,4429,4315,4221,3016,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,19,2014_11_19_0000000000000000014e,1073741824,32893,-7485,3227,17412,6413,16393,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,33,1,DB,15,EN,64,acadia,144,338,1877,226,317,2191,1230,615,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,20,2014_11_20_0000000000000000014e,1073741824,40445,9577,4867,16002,6656,16394,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,12,0,DB,15,EN,64,acadia,1297,851,2102,922,912,2263,1341,683,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,21,2014_11_21_0000000000000000014e,1073741824,29137,-7630,1407,17088,6487,16395,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,4,1,35,1,DB,15,EN,64,acadia,8332,487,1821,393,445,2136,1303,686,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,22,2014_11_22_0000000000000000014e,1073741824,48268,9359,5832,15704,6782,16396,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,4,2,12,0,DB,15,EN,64,acadia,1041,6218,6389,6030,6180,5999,5301,3736,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,23,2014_11_23_0000000000000000014e,1073741824,28540,10600,702,16769,6571,16397,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,32,1,DB,15,EN,64,acadia,72,598,2219,377,536,2515,1881,853,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,24,2014_11_24_0000000000000000014e,1073741824,42309,-7176,5133,17860,6501,16398,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,4,2,17,1,DB,15,EN,64,acadia,1041,10104,9992,9913,9988,8271,3633,1948,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,25,2014_11_25_0000000000000000014e,1073741824,31352,9845,2677,16455,6665,16399,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,1,1,32,1,DB,15,EN,64,acadia,1041,6248,6220,6388,6322,5766,2469,1419,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,26,2014_11_26_0000000000000000014e,1073741824,35692,-7416,3975,17534,6551,16400,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,22,1,DB,15,EN,64,acadia,1041,7160,6883,7544,7218,6044,3021,1990,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,27,2014_11_27_0000000000000000014e,1073741824,36872,9677,4235,16147,6768,16401,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,1,1,21,0,DB,15,EN,64,acadia,1041,3487,4050,3550,3583,3149,2966,2432,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,28,2014_11_28_0000000000000000014e,1073741824,30719,-7748,2393,17211,6613,16402,2019-01-13,2007-03-15,8,false,,0,2,3,Dfb,5,5,1,37,1,DB,15,EN,64,acadia,1041,3614,4048,3752,3659,3475,2536,2219,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,29,2014_11_29_0000000000000000014e,1073741824,44175,9424,5380,15842,6882,16403,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,5,2,18,0,DB,12,EN,64,acadia,36880,2431,4245,2087,2413,2897,1145,629,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,11,30,2014_11_30_0000000000000000014e,1073741824,28404,-8084,384,16890,6683,16404,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,45,1,DB,15,EN,64,acadia,1041,6401,6387,6615,6415,6484,5170,3819,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,1,2014_12_01_0000000000000000014e,1073741824,46054,-7029,5594,17959,6623,16405,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,5,2,15,1,DB,0,EN,64,acadia,12308,304,906,415,290,1041,555,219,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,2,2014_12_02_0000000000000000014e,1073741824,29533,9943,1724,16573,6764,16406,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,53,1,DB,15,EN,64,acadia,80,759,2615,433,657,2983,1846,1085,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,3,2014_12_03_0000000000000000014e,1073741824,38888,-7312,4608,17633,6661,16407,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,17,1,DB,15,EN,64,acadia,1041,9292,9244,9491,9265,8982,6307,4106,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,4,2014_12_04_0000000000000000014e,1073741824,33851,9867,3518,16260,6856,16408,2019-01-13,2007-03-15,8,false,,0,1,3,Dfb,5,5,1,33,1,DB,0,EN,64,acadia,208,410,2407,137,406,2524,1653,708,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,5,2014_12_05_0000000000000000014e,1073741824,32948,-7533,3246,17309,6708,16409,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,33,1,DB,15,EN,64,acadia,1296,604,1920,298,447,2131,1520,775,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,6,2014_12_06_0000000000000000014e,1075838976,40372,9530,4856,15953,6955,16410,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,23,0,DB,2,EN,64,acadia,1041,7831,7548,8065,7954,6814,4868,3497,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,7,2014_12_07_0000000000000000014e,1073741824,29151,-7848,1425,16987,6767,16411,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,33,1,DB,15,EN,64,acadia,1809,3444,3865,3530,3444,3633,2200,1501,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,8,2014_12_08_0000000000000000014e,1073741824,49847,-6993,5979,-17962,6713,16412,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,7,2,9,1,DB,12,EN,64,acadia,1809,2020,3399,1868,1985,3222,1900,1247,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,9,2014_12_09_0000000000000000014e,1073741824,28526,10458,692,16668,6834,16413,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,29,1,DB,15,EN,64,acadia,1041,7199,6949,7406,7262,5792,2160,1165,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,10,2014_12_10_0000000000000000014e,1073741824,42297,-7165,5132,17712,6737,16414,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,5,2,15,1,DB,15,EN,64,acadia,1041,8816,8526,9226,8772,7703,4360,3094,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,11,2014_12_11_0000000000000000014e,1073741824,31369,10004,2687,16352,6912,16415,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,4,1,34,1,DB,14,EN,64,acadia,1033,2732,3784,2617,2703,3739,3296,2223,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,13,2014_12_13_0000000000000000014e,1075838976,36912,9729,4245,16041,6999,16417,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,4,1,28,0,DB,11,EN,64,acadia,1041,5703,5711,6018,5857,5613,4391,2998,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,14,2014_12_14_0000000000000000014e,1073741824,30692,-7549,2383,17066,6816,16418,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,49,1,DB,7,EN,64,acadia,1041,5775,6293,5497,5636,5569,5565,3898,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,15,2014_12_15_0000000000000000014e,1073741824,44164,9469,5380,15736,7095,16419,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,5,2,14,0,DB,15,EN,64,acadia,1041,5293,5501,5597,5362,5211,5489,4549,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,16,2014_12_16_0000000000000000014e,1073741824,28397,-8349,386,16746,6870,16420,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,45,1,DB,15,EN,64,acadia,1041,3417,3871,3560,3438,4011,3294,2699,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,17,2014_12_17_0000000000000000014e,1073741824,46038,-7018,5594,17784,6778,16421,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,4,2,13,1,DB,8,EN,64,acadia,1041,10883,10678,10828,10749,9854,5650,3803,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,18,2014_12_18_0000000000000000014e,1073741824,29525,10065,1724,16429,6934,16422,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,26,1,DB,15,EN,64,acadia,1041,3836,3794,4193,3924,2905,1095,377,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,19,2014_12_19_0000000000000000014e,1073741824,38877,-7312,4608,17460,6798,16423,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,14,1,DB,15,EN,64,acadia,1041,5546,6015,5808,5562,6144,5492,4627,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,20,2014_12_20_0000000000000000014e,1073741824,33804,9806,3508,16115,7008,16424,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,1,1,27,1,DB,15,EN,64,acadia,1041,6355,6434,6543,6423,5720,5335,3397,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,21,2014_12_21_0000000000000000014e,1073741824,32939,-7567,3246,17136,6829,16425,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,30,1,DB,15,EN,64,acadia,1041,4029,4335,4283,4054,3940,3032,1719,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,22,2014_12_22_0000000000000000014e,1073741824,40296,9605,4847,15805,7091,16426,2019-01-13,2007-03-15,8,false,,0,1,3,Dfb,5,4,1,22,0,DB,15,EN,64,acadia,1041,4218,4558,4278,4280,4027,3423,1820,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,23,2014_12_23_0000000000000000014e,1073741824,29153,-7665,1434,16813,6870,16427,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,46,1,DB,15,EN,64,acadia,1041,5411,5517,5707,5480,5223,3635,2685,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,24,2014_12_24_0000000000000000014e,1073741824,48245,9348,5832,15495,7185,16428,2019-01-13,2007-03-15,8,false,,0,0,2,Dfb,5,7,2,10,0,DB,11,EN,64,acadia,1041,6416,6405,6478,6530,6116,4619,2603,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,25,2014_12_25_0000000000000000014e,1073741824,28514,10387,682,16492,6920,16429,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,41,1,DB,15,EN,64,acadia,1041,9296,8789,9561,9373,6822,3868,2438,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,26,2014_12_26_0000000000000000014e,1073741824,42357,-7140,5142,17523,6787,16430,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,7,2,20,1,DB,2,EN,64,acadia,8208,506,2131,363,459,2461,1557,969,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,27,2014_12_27_0000000000000000014e,1073741824,31313,9906,2668,16175,6982,16431,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,2,1,32,1,DB,15,EN,64,acadia,144,719,2592,360,585,2924,2295,1135,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,28,2014_12_28_0000000000000000014e,1073741824,35712,-7429,3984,17198,6804,16432,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,31,1,DB,15,EN,64,acadia,1041,9508,9163,9823,9451,7831,4190,2956,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,29,2014_12_29_0000000000000000014e,1073741824,36849,9650,4234,15859,7051,16433,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,1,1,20,0,DB,15,EN,64,acadia,144,486,2631,201,458,2553,1740,795,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,30,2014_12_30_0000000000000000014e,1073741824,30701,-7659,2392,16873,6833,16434,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,46,1,DB,15,EN,64,acadia,80,474,2049,225,331,2576,1628,975,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2014,12,31,2014_12_31_0000000000000000014e,1073741824,44148,9435,5379,15547,7131,16435,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,6,2,17,0,DB,3,EN,64,acadia,144,598,2706,322,561,2571,1769,915,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2015,1,1,2015_01_01_0000000000000000014e,1073741824,28388,-7949,384,16549,6870,16436,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,32,1,DB,15,EN,64,acadia,80,352,1732,247,316,1724,1141,525,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2015,1,2,2015_01_02_0000000000000000014e,1075838976,46029,-7106,5594,17587,6739,16437,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,6,2,11,1,DB,12,EN,64,acadia,8212,268,873,164,211,852,577,226,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2015,1,3,2015_01_03_0000000000000000014e,1073741824,29504,10036,1715,16229,6917,16438,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,43,1,DB,15,EN,64,acadia,1809,1168,2427,968,1079,2733,1728,1130,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2015,1,4,2015_01_04_0000000000000000014e,1073741824,38927,-7349,4618,17262,6742,16439,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,26,1,DB,7,EN,64,acadia,1041,8458,8224,8792,8361,6657,4114,2711,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2015,1,5,2015_01_05_0000000000000000014e,1073741824,33797,9805,3508,15909,6974,16440,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,3,1,33,1,DB,15,EN,64,acadia,5136,809,1596,860,860,979,510,246,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2015,1,6,2015_01_06_0000000000000000014e,1073741824,32962,-7499,3255,16934,6757,16441,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,35,1,DB,15,EN,64,acadia,1809,2006,2768,2028,2000,2095,1277,744,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2015,1,7,2015_01_07_0000000000000000014e,1073741824,40289,9604,4846,15593,7041,16442,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,23,0,DB,13,EN,64,acadia,1041,6784,6785,6789,6820,5945,2708,1482,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2015,1,8,2015_01_08_0000000000000000014e,1073741824,29169,-7844,1452,16609,6781,16443,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,32,1,DB,15,EN,64,acadia,1554,1731,3069,1669,1656,2143,788,289,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2015,1,9,2015_01_09_0000000000000000014e,1073741824,48122,9340,5820,15281,7117,16444,2019-01-13,2007-03-15,8,false,,0,0,2,Dfb,5,5,2,14,0,DB,12,EN,64,acadia,1041,8072,7845,7975,8106,6712,3423,2252,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2015,1,10,2015_01_10_0000000000000000014e,1073741824,28496,10639,657,16284,6815,16445,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,3,1,39,1,DB,15,EN,64,acadia,45072,2842,4500,2457,2640,3287,1097,533,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2015,1,11,2015_01_11_0000000000000000014e,1073741824,42430,-7184,5153,17331,6643,16446,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,5,2,13,1,DB,15,EN,64,acadia,40980,1731,2981,1581,1674,2304,974,588,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2015,1,12,2015_01_12_0000000000000000014e,1073741824,31265,9908,2649,15960,6861,16447,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,3,1,40,1,DB,15,EN,64,acadia,1041,7371,7175,7594,7462,5350,2484,1311,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
